PdVId;PdVName;PdVTypeID;PdVOpeningHours;PdVAddressLine1;PdVHousenumber;PdVStreet;PdVPostCode;PdVTown;PdVPostCodeExtension;PdVLatitude;PdVLongitude;PdVPostalRegion;PdVEasyAutomate;ZdAId;point_geo;ServiceType;pdvtypename
AGE-4-1252;Corvisart;4;;;54m;Boulevard Auguste Blanqui;75013;PARIS;;48.829588;2.349608;75113;0;0;48.829588, 2.349608;Vente;Guichet Navigo
AGE-4-1260;Creteil_Universite;4;;;30;Avenue du Marechal Lyautey;94000;CRÉTEIL;;48.789575;2.449814;94028;0;0;48.789575, 2.449814;Vente;Guichet Navigo
AGE-4-1263;Danube;4;;;;Place Rhin et Danube;75019;PARIS;;48.882027;2.393062;75119;0;0;48.882027, 2.393062;Vente;Guichet Navigo
AGE-4-1268;Dupleix;4;;;;Place Marcel Cerdan;75015;PARIS;;48.850819;2.292259;75115;0;0;48.850819, 2.292259;Vente;Guichet Navigo
DEP-7-510603;Le Saint-Claude;7;;;42;Boulevard De Verdun;92400;COURBEVOIE;;48.899589;2.261768;92026;0;0;48.899589, 2.261768;Vente;Commerce de proximité
DEP-7-520352;Le Vizir;7;Lundi-Dimanche;;10;Avenue de la Division Leclerc;95170;DEUIL-LA-BARRE;;48.966884;2.317732;95197;0;0;48.966884, 2.317732;Vente;Commerce de proximité
DEP-7-520718;Le Nemrod;7;Lundi-Dimanche;;97;Rue Henri Langlois;93700;DRANCY;;48.912206;2.452317;93029;0;0;48.912206, 2.452317;Vente;Commerce de proximité
DEP-7-530570;La Bonne Fortune;7;;;82;Boulevard Paul Vaillant Couturier;94200;IVRY-SUR-SEINE;;48.816907;2.39924;94041;0;0;48.816907, 2.39924;Vente;Commerce de proximité
DEP-7-520646;Le Pasteur;7;Lundi-Dimanche;;138;Avenue Pasteur;93150;LE BLANC-MESNIL;;48.940316;2.471032;93007;0;0;48.940316, 2.471032;Vente;Commerce de proximité
DEP-7-520713;Bar-Tabac Le Start;7;Lundi-Dimanche;;219;Avenue Pierre Brossolette;94170;LE PERREUX-SUR-MARNE;;48.834237;2.51619;94058;0;0;48.834237, 2.51619;Vente;Commerce de proximité
DEP-7-510451;Le Lonchamps;7;;;57;Rue Jean Jaurès;92300;LEVALLOIS-PERRET;;48.892335;2.293499;92044;0;0;48.892335, 2.293499;Vente;Commerce de proximité
DEP-7-530538;Le Montana;7;Lundi-Dimanche;;21ter;Boulevard de Stalingrad;92240;MALAKOFF;;48.81134;2.29515;92046;0;0;48.81134, 2.29515;Vente;Commerce de proximité
DEP-7-510440;Tabac De La Boule;7;Lundi-Dimanche;;5;Place de la Boule;92000;NANTERRE;;48.886829;2.201051;92050;0;0;48.886829, 2.201051;Vente;Commerce de proximité
DEP-7-520637;La Violette;7;;;5;Boulevard Saint-Denis;75003;PARIS;;48.869006;2.354899;75103;0;0;48.869006, 2.354899;Vente;Commerce de proximité
DEP-7-520311;Tabac-Loto-Presse;7;;;26;Rue de Rivoli;75004;PARIS;;48.856017;2.358207;75104;0;0;48.856017, 2.358207;Vente;Commerce de proximité
DEP-7-520608;Le Week-End;7;;;42;Boulevard Henri IV;75004;PARIS;;48.852361;2.367002;75104;0;0;48.852361, 2.367002;Vente;Commerce de proximité
DEP-7-520649;Le Victoria;7;Lundi-Dimanche;;6;Rue Saint-Martin;75004;PARIS;;48.857458;2.349493;75104;0;0;48.857458, 2.349493;Vente;Commerce de proximité
DEP-7-520656;Le Royal Strasbourg;7;;;34;Boulevard de Strasbourg;75010;PARIS;;48.871994;2.355989;75110;0;0;48.871994, 2.355989;Vente;Commerce de proximité
DEP-7-520013;Madi'S Sons;7;Lundi-Dimanche;;92;Rue de la Roquette;75011;PARIS;;48.856262;2.37677;75111;0;0;48.856262, 2.37677;Vente;Commerce de proximité
DEP-7-520633;Le Voltaire;7;;;130;Boulevard Voltaire;75011;PARIS;;48.857461;2.380364;75111;0;0;48.857461, 2.380364;Vente;Commerce de proximité
DEP-7-520237;La Civette Dorée;7;Lundi-Dimanche;;3;Boulevard Soult;75012;PARIS;;48.835896;2.406696;75112;0;0;48.835896, 2.406696;Vente;Commerce de proximité
DEP-7-530384;Maison De La Presse;7;Lundi-Dimanche;;137;Boulevard Auguste Blanqui;75013;PARIS;;48.830908;2.343073;75113;0;0;48.830908, 2.343073;Vente;Commerce de proximité
DEP-7-530606;Tabac De Choisy;7;;;47;Avenue de Choisy;75013;PARIS;;48.82251;2.362614;75113;0;0;48.82251, 2.362614;Vente;Commerce de proximité
DEP-7-510409;Royal Clichy;7;Lundi-Dimanche;;73;Avenue de Clichy;75017;PARIS;;48.887885;2.324621;75117;0;0;48.887885, 2.324621;Vente;Commerce de proximité
DEP-7-510524;Le Nouveau Siècle;7;;;156;Avenue de Saint-Ouen;75018;PARIS;;48.897365;2.32908;75118;0;0;48.897365, 2.32908;Vente;Commerce de proximité
DEP-7-520661;Tabac Le Rallye;7;Lundi-Dimanche;;107;Rue Manin;75019;PARIS;;48.883338;2.388079;75119;0;0;48.883338, 2.388079;Vente;Commerce de proximité
DEP-7-520673;Le Brazza;7;Lundi-Dimanche;;8;Route de Montreuil;93230;ROMAINVILLE;;48.878607;2.449219;93063;0;0;48.878607, 2.449219;Vente;Commerce de proximité
DEP-7-530433;Tabac De La Gare;7;Lundi-Dimanche;;3;Place de la Gare;91600;SAVIGNY-SUR-ORGE;;48.675943;2.351519;91589;0;0;48.675943, 2.351519;Vente;Commerce de proximité
DEP-7-530591;Le Nemrod;7;Lundi-Dimanche;;35;Boulevard Aristide Briand;91600;SAVIGNY-SUR-ORGE;;48.68287;2.344071;91589;0;0;48.68287, 2.344071;Vente;Commerce de proximité
DEP-7-530561;Bar Du Marché;7;;;9;Place du Marché;94320;THIAIS;;48.764929;2.390947;94073;0;0;48.764929, 2.390947;Vente;Commerce de proximité
DEP-7-510717;Tabac Presse Du Mail;7;Lundi-Dimanche;;28;Centre Commercial du Mail;78140;VÉLIZY-VILLACOUBLAY;;48.784752;2.182295;78640;0;0;48.784752, 2.182295;Vente;Commerce de proximité
AGE-4-1282;Faidherbe_Chaligny;4;;;198;Rue du Faubourg Saint-Antoine;75012;PARIS;;48.850036;2.384086;75112;0;0;48.850036, 2.384086;Vente;Guichet Navigo
AGE-4-1288;Fontenay_Aux_Roses;4;;;7;Rue Rene Isidore;92260;FONTENAY-AUX-ROSES;;48.78802;2.291905;92032;0;0;48.78802, 2.291905;Vente;Guichet Navigo
AGE-5-1230;Chateau_De_Vincennes;5;;;1;Avenue de Nogent;94300;VINCENNES;;48.844539;2.439779;94080;0;0;48.844539, 2.439779;Vente;Guichet Navigo
AGE-5-1237;Chatelet_Les_Halles;5;;;1;Rue Pierre Lescot;75001;PARIS;;48.861212;2.347689;75101;0;0;48.861212, 2.347689;Vente;Guichet Navigo
AGE-5-1239;Chatou_Croissy;5;;;1bis;Rue Paul Flament;78400;CHATOU;;48.88554;2.156209;78146;0;0;48.88554, 2.156209;Vente;Guichet Navigo
AGE-5-1243;Cite;5;;;24;Boulevard Jourdan;75014;PARIS;;48.820491;2.338844;75114;0;0;48.820491, 2.338844;Vente;Guichet Navigo
AGE-5-1257;Creteil_L_Echat;5;;;7;Voie Felix Eboue;94000;CRÉTEIL;;48.796579;2.449657;94028;0;0;48.796579, 2.449657;Vente;Guichet Navigo
AGE-5-1258;Creteil_Pointe_Du_Lac;5;;;26;Avenue François Mitterrand;94000;CRÉTEIL;;48.769159;2.465164;94028;0;0;48.769159, 2.465164;Vente;Guichet Navigo
AGE-5-1269;Duroc;5;;;145;Rue de Sèvres;75015;PARIS;;48.84664;2.316302;75115;0;0;48.84664, 2.316302;Vente;Guichet Navigo
AGE-5-1272;Edgar_Quinet;5;;;11;Boulevard Edgar Quinet;75014;PARIS;;48.8409;2.324876;75114;0;0;48.8409, 2.324876;Vente;Guichet Navigo
AGE-6-1234;Chatelet_Les_Halles_Ac;6;;;2b;Rue de la Lingerie;75001;PARIS;;48.860471;2.346666;75101;0;0;48.860471, 2.346666;Vente;Guichet Navigo
AGE-9-1366;Ecouen Ezanville;9;;;0;Place de la Gare;95460;ÉZANVILLE;;49.022805;2.363271;95229;0;0;49.022805, 2.363271;Vente;Guichet Navigo
AGE-9-1047;Lieusaint - Moissy;9;;;;Avenue René Cassin;77127;Lieusaint;77127;48.6284822226348;2.56898978337668;;0;0;48.6284822226348, 2.56898978337668;Vente;Guichet Navigo
DEP-2-601418;Tran Mina;2;;;;Rue de l'Acacia;77280;OTHIS;;49.0732924483979;2.67503464791553;77349;0;0;49.0732924483979, 2.67503464791553;Vente;Commerce de proximité
DEP-2-601247;Kiosque Press.;2;;;49;Rue de la Paroisse;78000;VERSAILLES;;48.807165;2.130229;78646;0;0;48.807165, 2.130229;Vente;Commerce de proximité
AGE-9-962;Chaville - Vélizy;9;;;18;Rue Arthur Petit;78220;VIROFLAY;;48.799385;2.18344;78686;0;0;48.799385, 2.18344;Vente;Guichet Navigo
AGE-9-978;Créteil Pompadour;9;;;;Chemin des Boeufs;94000;CRÉTEIL;;48.770108;2.433901;94028;0;0;48.770108, 2.433901;Vente;Guichet Navigo
AGE-9-981;Domont;9;;;13;Rue de la Gare;95330;DOMONT;;49.032572;2.337154;95199;0;0;49.032572, 2.337154;Vente;Guichet Navigo
AGE-9-994;Fontenay-Le-Fleury;9;;;2;Allée des Missionnaires;78330;FONTENAY-LE-FLEURY;;48.807731;2.040405;78242;0;0;48.807731, 2.040405;Vente;Guichet Navigo
AGE-9-995;Franconville;9;;;7;Place de la Gare;95130;FRANCONVILLE;;48.993749;2.235372;95252;0;0;48.993749, 2.235372;Vente;Guichet Navigo
AGE-9-997;Gagny;9;;;8;Rue Clemenceau;93220;GAGNY;;48.883612;2.526892;93032;0;0;48.883612, 2.526892;Vente;Guichet Navigo
AGE-9-998;Garancières - La Queue;9;;;33;Route de la Gare;78890;GARANCIÈRES;;48.810989;1.764852;78265;0;0;48.810989, 1.764852;Vente;Guichet Navigo
AGE-9-1009;Gennevilliers;9;;;;Rampe de la Gare;92230;GENNEVILLIERS;;48.934051;2.306691;92036;0;0;48.934051, 2.306691;Vente;Guichet Navigo
AGE-9-1012;Groslay;9;;;7;Place Charles de Gaulle;95410;GROSLAY;;48.984702;2.353407;95288;0;0;48.984702, 2.353407;Vente;Guichet Navigo
AGE-9-1013;Haussmann Saint-Lazare;9;;;64;Boulevard Haussmann;75009;PARIS;;48.873773;2.328157;75109;0;0;48.873773, 2.328157;Vente;Guichet Navigo
AGE-9-1019;Issy Val De Seine;9;;;80;Rue Camille Desmoulins;92130;ISSY-LES-MOULINEAUX;;48.829414;2.264077;92040;0;0;48.829414, 2.264077;Vente;Guichet Navigo
AGE-9-1026;La Courneuve;9;;;63;Boulevard Pasteur;93120;LA COURNEUVE;;48.924085;2.384019;93027;0;0;48.924085, 2.384019;Vente;Guichet Navigo
AGE-9-1033;Le Blanc-Mesnil;9;;;23;Rue Pierre Sémard;93150;LE BLANC-MESNIL;;48.932805;2.477121;93007;0;0;48.932805, 2.477121;Vente;Guichet Navigo
AGE-9-1034;Le Bourget;9;;;;Place de la Gare;93350;LE BOURGET;;48.930768;2.42522;93013;0;0;48.930768, 2.42522;Vente;Guichet Navigo
AGE-9-1046;Les Saules;9;;;2;Place du 19 Mars 1962;77176;SAVIGNY-LE-TEMPLE;;48.595631;2.583012;77445;0;0;48.595631, 2.583012;Vente;Guichet Navigo
AGE-9-1059;Meudon Val Fleury;9;;;19;Rue Banès;92190;MEUDON;;48.808169;2.240946;92048;0;0;48.808169, 2.240946;Vente;Guichet Navigo
AGE-9-1388;Marolles En Hurepoix;9;;;7;Place de la Gare;91630;MAROLLES-EN-HUREPOIX;;48.565386;2.290616;91376;0;0;48.565386, 2.290616;Vente;Guichet Navigo
AGE-9-1389;Saint Martin D'Etampes;9;;;1;Rue Salvador Allendé;91150;ÉTAMPES;;48.427504;2.145389;91223;0;0;48.427504, 2.145389;Vente;Guichet Navigo
AGE-9-1363;Vaucresson;9;;;;Place Charles de Gaulle;92420;VAUCRESSON;;48.836964;2.152288;92076;0;0;48.836964, 2.152288;Vente;Guichet Navigo
AGE-9-1362;Valmondois;9;;;1;Place de la Gare;95430;BUTRY-SUR-OISE;;49.092162;2.202198;95120;0;0;49.092162, 2.202198;Vente;Guichet Navigo
AGE-9-1105;Saint-Leu-La-Forêt;9;;;;Place Cyrille Lecomte;95320;SAINT-LEU-LA-FORÊT;;49.015948;2.2428;95563;0;0;49.015948, 2.2428;Vente;Guichet Navigo
AGE-9-1109;Saint-Ouen;9;;;7;Rue Dora Maar;93400;SAINT-OUEN-SUR-SEINE;;48.9055;2.321859;93070;0;0;48.9055, 2.321859;Vente;Guichet Navigo
AGE-9-1124;Suresnes Mont Valérien;9;;;21;Avenue Franklin Roosevelt;92150;SURESNES;;48.872098;2.221025;92073;0;0;48.872098, 2.221025;Vente;Guichet Navigo
AGE-9-1144;Villeparisis;9;;;8;Avenue Jean-Baptiste Clément;77290;MITRY-MORY;;48.953392;2.602052;77294;0;0;48.953392, 2.602052;Vente;Guichet Navigo
AGE-9-1146;Villepreux - Les Clayes;9;;;37;Avenue du Commerce;78340;LES CLAYES-SOUS-BOIS;;48.823395;1.991987;78165;0;0;48.823395, 1.991987;Vente;Guichet Navigo
AGE-9-1152;Vitry-Sur-Seine;9;;;3;Rue Jules Ferry;94400;VITRY-SUR-SEINE;;48.800814;2.40167;94081;0;0;48.800814, 2.40167;Vente;Guichet Navigo
AGE-10-930;Achères Ville;10;;;2;Rue Camille Jenatzy;78260;ACHÈRES;;48.970434;2.078598;78005;0;0;48.970434, 2.078598;Vente;Guichet Navigo
AGE-10-933;Argenteuil;10;;;35;Boulevard Karl Marx;95100;ARGENTEUIL;;48.946809;2.25674;95018;0;0;48.946809, 2.25674;Vente;Guichet Navigo
AGE-10-939;Aulnay-Sous-Bois;10;;;4;Rue Julien Mira;93600;AULNAY-SOUS-BOIS;;48.931937;2.493158;93005;0;0;48.931937, 2.493158;Vente;Guichet Navigo
AGE-10-954;Brétigny;10;;;23;Rue d'Estienne d'Orves;91220;BRÉTIGNY-SUR-ORGE;;48.606572;2.302981;91103;0;0;48.606572, 2.302981;Vente;Guichet Navigo
AGE-10-955;Brunoy;10;;;14;Place de la Gare;91800;BRUNOY;;48.698717;2.5062;91114;0;0;48.698717, 2.5062;Vente;Guichet Navigo
AGE-10-999;Garches;10;;;1;Place de la Gare;92380;GARCHES;;48.838411;2.186675;92033;0;0;48.838411, 2.186675;Vente;Guichet Navigo
AGE-10-1002;Gare De L'Est;10;;;16;Rue d'Alsace;75010;PARIS;;48.877553;2.358269;75110;0;0;48.877553, 2.358269;Vente;Guichet Navigo
AGE-10-1007;Gare Saint-Lazare;10;;;1s;Rue Intérieure;75008;PARIS;;48.875988;2.325776;75108;0;0;48.875988, 2.325776;Vente;Guichet Navigo
AGE-10-1023;Juvisy;10;;;6;Rue Georges Jacques Danton;91260;JUVISY-SUR-ORGE;;48.689682;2.384147;91326;0;0;48.689682, 2.384147;Vente;Guichet Navigo
AGE-10-1027;La Défense;10;;;;Le Parvis;92800;PUTEAUX;;48.891203;2.23803;92062;0;0;48.891203, 2.23803;Vente;Guichet Navigo
AGE-10-1031;La Verrière;10;;;20;Avenue Guy Schuler;78320;LA VERRIÈRE;;48.755864;1.944682;78644;0;0;48.755864, 1.944682;Vente;Guichet Navigo
AGE-10-1050;Maisons-Alfort;10;;;11;Rue du Capitaine Roland Deplanque;94700;MAISONS-ALFORT;;48.802125;2.427461;94046;0;0;48.802125, 2.427461;Vente;Guichet Navigo
AGE-10-1063;Montgeron - Crosne;10;;;2bis;Place Joseph Piette;91230;MONTGERON;;48.707893;2.462197;91421;0;0;48.707893, 2.462197;Vente;Guichet Navigo
AGE-10-1094;Puteaux;10;;;1bis;Rue Fernand Pelloutier;92800;PUTEAUX;;48.883837;2.233741;92062;0;0;48.883837, 2.233741;Vente;Guichet Navigo
AGE-10-1103;Saint-Denis;10;;;4;Rue Coignet;93200;SAINT-DENIS;;48.934639;2.344295;93066;0;0;48.934639, 2.344295;Vente;Guichet Navigo
AGE-10-1113;Sartrouville;10;;;6;Rue Turgot;78500;SARTROUVILLE;;48.937335;2.157044;78586;0;0;48.937335, 2.157044;Vente;Guichet Navigo
AGE-10-1117;Sevran Beaudottes;10;;;2;Rue Charles Conrad;93270;SEVRAN;;48.947742;2.523869;93071;0;0;48.947742, 2.523869;Vente;Guichet Navigo
AGE-10-1125;Survilliers - Fosses;10;;;;Place Jean Moulin;95470;FOSSES;;49.099556;2.524852;95250;0;0;49.099556, 2.524852;Vente;Guichet Navigo
AGE-10-1143;Villeneuve-St-Georges;10;;;26;Place Pierre Semard;94190;VILLENEUVE-SAINT-GEORGES;;48.730405;2.446995;94078;0;0;48.730405, 2.446995;Vente;Guichet Navigo
AGE-10-1148;Villiers-Le-Bel;10;;;;Place du General Leclerc;95400;ARNOUVILLE;;48.994411;2.41609;95019;0;0;48.994411, 2.41609;Vente;Guichet Navigo
AGE-11-938;Aulnay-Sous-Bois;11;;;4;Rue Julien Mira;93600;AULNAY-SOUS-BOIS;;48.931937;2.493158;93005;0;0;48.931937, 2.493158;Vente;Guichet Navigo
AGE-11-965;Chelles - Gournay;11;;;6;Place Gasnier Guy;77500;CHELLES;;48.874641;2.582648;77108;0;0;48.874641, 2.582648;Vente;Guichet Navigo
AGE-11-1123;St-Quentin Yvelines;11;;;7;Avenue Paul Delouvrier;78180;MONTIGNY-LE-BRETONNEUX;;48.7879;2.044163;78423;0;0;48.7879, 2.044163;Vente;Guichet Navigo
AGE-1-1522;Cergy;1;;;12;Square Columbia;95000;CERGY;;49.037297;2.08008;95127;0;0;49.037297, 2.08008;Vente;Guichet Navigo
AGE-3-1238;Chatillon_Montrouge;3;;;13;Rue de l’Avenir;92320;CHÂTILLON;;48.810335;2.300874;92020;0;0;48.810335, 2.300874;Vente;Guichet Navigo
AGE-3-1293;Gabriel_Peri;3;;;25;Rue des Bas;92600;ASNIÈRES-SUR-SEINE;;48.916449;2.293985;92004;0;0;48.916449, 2.293985;Vente;Guichet Navigo
AGE-3-1295;Gallieni;3;;;80;Avenue du Général de Gaulle;93170;BAGNOLET;;48.863093;2.416283;93006;0;0;48.863093, 2.416283;Vente;Guichet Navigo
AGE-4-1219;Carrefour_Pleyel;4;;;161;Boulevard Anatole France;93200;SAINT-DENIS;;48.919784;2.343688;93066;0;0;48.919784, 2.343688;Vente;Guichet Navigo
AGE-4-1242;Chevaleret;4;;;62;Boulevard Vincent Auriol;75013;PARIS;;48.834687;2.366626;75113;0;0;48.834687, 2.366626;Vente;Guichet Navigo
AGE-4-1253;Cour_St_Emilion;4;;;43;Rue des Pirogues de Bercy;75012;PARIS;;48.833206;2.387455;75112;0;0;48.833206, 2.387455;Vente;Guichet Navigo
AGE-4-1255;Courcelles;4;;;1;Rue de Chazelles;75017;PARIS;;48.879512;2.303384;75117;0;0;48.879512, 2.303384;Vente;Guichet Navigo
AGE-4-1267;Dugommier;4;;;238b;Rue de Charenton;75012;PARIS;;48.838791;2.38924;75112;0;0;48.838791, 2.38924;Vente;Guichet Navigo
DEP-7-540024;Le Berry;7;Lundi-Dimanche;;64;Boulevard de la Libération;94300;VINCENNES;;48.847769;2.44641;94080;0;0;48.847769, 2.44641;Vente;Commerce de proximité
DEP-7-530511;Le Gitane;7;Lundi-Dimanche;;110;Avenue du Colonel Fabien;94400;VITRY-SUR-SEINE;;48.787079;2.376588;94081;0;0;48.787079, 2.376588;Vente;Commerce de proximité
AGE-4-681;Grands_Boulevards;4;;;2;Boulevard Montmartre;75009;PARIS;;48.871694;2.342882;75109;0;0;48.871694, 2.342882;Vente;Guichet Navigo
AGE-4-711;La_Varenne;4;;;1;Avenue du Mesnil;94210;SAINT-MAUR-DES-FOSSÉS;;48.794525;2.51392;94068;0;0;48.794525, 2.51392;Vente;Guichet Navigo
AGE-4-718;Le_Peletier;4;;;10;Rue de la Victoire;75009;PARIS;;48.87509;2.340135;75109;0;0;48.87509, 2.340135;Vente;Guichet Navigo
AGE-4-728;Liberte;4;;;114ter;Rue de Paris;94220;CHARENTON-LE-PONT;;48.825712;2.407435;94018;0;0;48.825712, 2.407435;Vente;Guichet Navigo
AGE-4-729;Liege;4;;;21;Rue de Liège;75008;PARIS;;48.879518;2.326763;75108;0;0;48.879518, 2.326763;Vente;Guichet Navigo
AGE-4-730;Lognes;4;;;15;Esplanade des Droits de l’Homme;77185;LOGNES;;48.838828;2.632938;77258;0;0;48.838828, 2.632938;Vente;Guichet Navigo
AGE-4-733;Lourmel;4;;;113;Avenue Félix Faure;75015;PARIS;;48.838705;2.282268;75115;0;0;48.838705, 2.282268;Vente;Guichet Navigo
AGE-4-742;Mairie_D_Ivry;4;;;7;Place de la République;94200;IVRY-SUR-SEINE;;48.811394;2.383593;94041;0;0;48.811394, 2.383593;Vente;Guichet Navigo
AGE-4-760;Maubert_Mutualite;4;;;47b;Boulevard Saint-Germain;75005;PARIS;;48.849746;2.34869;75105;0;0;48.849746, 2.34869;Vente;Guichet Navigo
AGE-4-766;Miromesnil;4;;;35;Rue de Miromesnil;75008;PARIS;;48.873566;2.315843;75108;0;0;48.873566, 2.315843;Vente;Guichet Navigo
AGE-4-769;Montgallet;4;;;53;Rue Jacques Hillairet;75012;PARIS;;48.844068;2.389664;75112;0;0;48.844068, 2.389664;Vente;Guichet Navigo
AGE-4-778;Nogent_Sur_Marne;4;;;6;Avenue des Marronniers;94130;NOGENT-SUR-MARNE;;48.835044;2.471463;94052;0;0;48.835044, 2.471463;Vente;Guichet Navigo
AGE-4-808;Place_De_Clichy;4;;;1;Place de Clichy;75009;PARIS;;48.883216;2.32735;75109;0;0;48.883216, 2.32735;Vente;Guichet Navigo
AGE-4-818;Pont_Neuf;4;;;4;Quai du Louvre;75001;PARIS;;48.858752;2.342221;75101;0;0;48.858752, 2.342221;Vente;Guichet Navigo
AGE-4-837;Pre_St_Gervais;4;;;54;Boulevard Sérurier;75019;PARIS;;48.880337;2.398551;75119;0;0;48.880337, 2.398551;Vente;Guichet Navigo
AGE-4-848;Quatre_Septembre;4;;;;Rue du Quatre Septembre;75002;PARIS;;48.869682;2.33638;75102;0;0;48.869682, 2.33638;Vente;Guichet Navigo
AGE-4-853;Rennes;4;;;117;Rue de Rennes;75006;PARIS;;48.8481;2.328121;75106;0;0;48.8481, 2.328121;Vente;Guichet Navigo
AGE-4-864;Rue_Des_Boulets;4;;;45b;Rue des Boulets;75011;PARIS;;48.852171;2.388946;75111;0;0;48.852171, 2.388946;Vente;Guichet Navigo
AGE-4-865;Rue_Du_Bac;4;;;1;Place René Char;75007;PARIS;;48.855818;2.325883;75107;0;0;48.855818, 2.325883;Vente;Guichet Navigo
AGE-4-907;Temple;4;;;89;Rue de Turbigo;75003;PARIS;;48.866817;2.361499;75103;0;0;48.866817, 2.361499;Vente;Guichet Navigo
AGE-4-922;Villejuif_Leo_Lagrange;4;;;44bis;Avenue de Paris;94800;VILLEJUIF;;48.803816;2.363969;94076;0;0;48.803816, 2.363969;Vente;Guichet Navigo
AGE-4-1180;Bagneux;4;;;129;Avenue Aristide Briand;94230;CACHAN;;48.793269;2.320943;94016;0;0;48.793269, 2.320943;Vente;Guichet Navigo
AGE-4-1184;Barbes_Rochecouart;4;;;1;Boulevard Barbès;75018;PARIS;;48.883969;2.349259;75118;0;0;48.883969, 2.349259;Vente;Guichet Navigo
AGE-4-1194;Blanche;4;;;;Place Blanche;75009;PARIS;;48.883592;2.3324;75109;0;0;48.883592, 2.3324;Vente;Guichet Navigo
AGE-5-683;Havre_Caumartin;5;;;53;Boulevard Haussmann;75009;PARIS;;48.873508;2.327942;75109;0;0;48.873508, 2.327942;Vente;Guichet Navigo
AGE-5-687;Invalides;5;;;3;Rue de Constantine;75007;PARIS;;48.860789;2.315074;75107;0;0;48.860789, 2.315074;Vente;Guichet Navigo
AGE-5-692;Joinville_Le_Pont;5;;;;Avenue des Canadiens;94340;JOINVILLE-LE-PONT;;48.820462;2.463664;94042;0;0;48.820462, 2.463664;Vente;Guichet Navigo
AGE-5-697;Jussieu;5;;;20;Rue Jussieu;75005;PARIS;;48.845929;2.355663;75105;0;0;48.845929, 2.355663;Vente;Guichet Navigo
AGE-5-708;La_Motte_Picquet_B;5;;;68;Avenue de la Motte-Picquet;75015;PARIS;;48.849321;2.2979;75115;0;0;48.849321, 2.2979;Vente;Guichet Navigo
AGE-5-709;La_Muette;5;;;6;Avenue Mozart;75016;PARIS;;48.857742;2.273525;75116;0;0;48.857742, 2.273525;Vente;Guichet Navigo
AGE-5-712;Lamarck_Caulaincourt;5;;;2;Rue Pierre Dac;75018;PARIS;;48.889806;2.338737;75118;0;0;48.889806, 2.338737;Vente;Guichet Navigo
AGE-5-723;Les_Baconnets;5;;;1;Chemin Latéral;92160;ANTONY;;48.739162;2.287356;92002;0;0;48.739162, 2.287356;Vente;Guichet Navigo
AGE-5-743;Mairie_De_Clichy_B;5;;;90bis;Rue Martre;92110;CLICHY;;48.903895;2.305641;92024;0;0;48.903895, 2.305641;Vente;Guichet Navigo
AGE-5-745;Mairie_De_Montrouge;5;;;47;Avenue de la République;92120;MONTROUGE;;48.818145;2.319493;92049;0;0;48.818145, 2.319493;Vente;Guichet Navigo
AGE-5-756;Marcel_Sembat;5;;;;Place Marcel Sembat;92100;BOULOGNE-BILLANCOURT;;48.833637;2.243575;92012;0;0;48.833637, 2.243575;Vente;Guichet Navigo
AGE-5-762;Michel_A_Auteuil;5;;;2;Rue Michel-Ange;75016;PARIS;;48.847761;2.263792;75116;0;0;48.847761, 2.263792;Vente;Guichet Navigo
AGE-5-770;Montparnasse_A;5;;;3;Rue de l'Arrivée;75015;PARIS;;48.843658;2.322901;75115;0;0;48.843658, 2.322901;Vente;Guichet Navigo
AGE-5-811;Plaisance;5;;;139;Rue Raymond Losserand;75014;PARIS;;48.831562;2.313844;75114;0;0;48.831562, 2.313844;Vente;Guichet Navigo
AGE-5-815;Pont_De_Neuilly;5;;;203;Avenue Charles de Gaulle;92200;NEUILLY-SUR-SEINE;;48.884589;2.259902;92051;0;0;48.884589, 2.259902;Vente;Guichet Navigo
AGE-5-839;Pte_Dauteuil;5;;;83;Rue d'Auteuil;75016;PARIS;;48.847722;2.259101;75116;0;0;48.847722, 2.259101;Vente;Guichet Navigo
AGE-5-846;Quai_De_La_Gare;5;;;10;Boulevard Vincent Auriol;75013;PARIS;;48.837216;2.372652;75113;0;0;48.837216, 2.372652;Vente;Guichet Navigo
AGE-5-902;Stalingrad_B;5;;;163;Boulevard de la Villette;75010;PARIS;;48.884102;2.365714;75110;0;0;48.884102, 2.365714;Vente;Guichet Navigo
AGE-5-921;Villejuif_L_Aragon;5;;;9;Avenue de Stalingrad;94800;VILLEJUIF;;48.787542;2.36689;94076;0;0;48.787542, 2.36689;Vente;Guichet Navigo
AGE-3-779;Noisiel;3;;;3;Grande Allée des Bois;77186;NOISIEL;;48.843511;2.616456;77337;0;0;48.843511, 2.616456;Vente;Guichet Navigo
AGE-3-780;Noisy_Champs;3;;;18;Promenade Michel Simon;93160;NOISY-LE-GRAND;;48.843039;2.57792;93051;0;0;48.843039, 2.57792;Vente;Guichet Navigo
AGE-3-830;Porte_De_St_Cloud;3;;;16;Place de la Porte de Saint-Cloud;75016;PARIS;;48.838424;2.256044;75116;0;0;48.838424, 2.256044;Vente;Guichet Navigo
AGE-6-758;Massy_Palaiseau;6;;;108;Avenue Carnot;91300;MASSY;;48.723965;2.259562;91377;0;0;48.723965, 2.259562;Vente;Guichet Navigo
AGE-6-1641;Gare_De_Lyon;6;;;196;Rue de Bercy;75012;PARIS;;48.8447;2.372187;75112;0;0;48.8447, 2.372187;Vente;Guichet Navigo
