ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTPrivateCode;ArTPublicCode;ArTGeopoint
50232092;1820403-1270669;2026-04-01T13:44:11+02:00;2026-07-07T12:49:35+02:00;543;PLAINE SAINT-DENIS;Gare Saint-Lazare - Havre;650608;6864097;22739;bus;1;true;unknown;unknown;Paris 8e;75108;P08GSLH01;-;48.87500084584091, 2.326597685299448
50232093;1820402-1277803;2026-04-01T13:44:10+02:00;2026-07-07T12:49:34+02:00;543;PLAINE SAINT-DENIS;Rennes - Saint-Placide;650550;6860915;22641;bus;1;true;unknown;unknown;Paris 6e;75106;P06ReSP02;-;48.84638115214965, 2.3261771581125363
50232095;1820400-1338982;2026-04-01T13:44:06+02:00;2026-07-07T12:49:32+02:00;543;PLAINE SAINT-DENIS;Magenta - Maubeuge;652425;6864669;29789;bus;1;true;unknown;unknown;Paris 10e;75110;P10MaMa01;-;48.880281477968886, 2.351305159927779
50232096;1820399-1338803;2026-04-01T13:44:05+02:00;2026-07-07T12:49:30+02:00;543;PLAINE SAINT-DENIS;Place de Clichy;650603;6864975;35847;bus;1;true;unknown;unknown;Paris 8e;75108;P08PlCl03;-;48.8828960531029, 2.326427410049525
50232105;1820390-1302753;2026-04-01T13:43:50+02:00;2026-07-07T12:49:18+02:00;543;PLAINE SAINT-DENIS;Épinay-sur-Seine - Gare;648785;6873085;41993;bus;3;true;unknown;unknown;Épinay-sur-Seine;93031;EpSEpSG02;-;48.95568193013389, 2.300659210858321
50232122;1820373-1255794;2026-04-01T13:43:21+02:00;2026-07-07T12:48:52+02:00;543;PLAINE SAINT-DENIS;Centre Commercial;651677;6882551;2186;bus;4;true;unknown;unknown;Domont;95199;DomCeCo01;-;49.041021333964636, 2.3390656759587936
50232126;1820369-1672588;2026-04-01T13:43:15+02:00;2026-07-07T12:48:46+02:00;543;PLAINE SAINT-DENIS;Rue de la Marlière;653249;6877510;38641;bus;4;true;unknown;unknown;Saint-Brice-sous-Forêt;95539;SBFRuMa02;-;48.99581123743076, 2.3611234745801926
50232133;1820362-1351777;2026-04-01T13:43:03+02:00;2026-07-07T12:48:35+02:00;543;PLAINE SAINT-DENIS;Place Auguste Baron;655019;6866963;24462;bus;1;true;unknown;unknown;Paris 19e;75119;P19PlAB02;-;48.90109705542498, 2.3864303689042496
50232135;1820360-1349331;2026-04-01T13:43:00+02:00;2026-07-07T12:48:33+02:00;543;PLAINE SAINT-DENIS;Félix Faure - Rue des Écoles;654558;6867585;35157;bus;2;true;unknown;unknown;Aubervilliers;93001;AubFFRE02;-;48.90665804052497, 2.3800756816888295
50232141;1820354-1270661;2026-04-01T13:42:50+02:00;2026-07-07T12:48:24+02:00;543;PLAINE SAINT-DENIS;Gare Saint-Lazare;650455;6864112;22718;bus;1;true;unknown;unknown;Paris 8e;75108;P08GaSL04;-;48.87512398457915, 2.324510060920356
50232142;1820353-1434476;2026-04-01T13:42:49+02:00;2026-07-07T12:48:22+02:00;543;PLAINE SAINT-DENIS;Michelet - Docteur Bauer;651933;6867518;37648;bus;2;true;unknown;unknown;Saint-Ouen;93070;SaOMiDB02;-;48.90586486438175, 2.344274360100003
50232147;1820348-1593684;2026-04-01T13:42:41+02:00;2026-07-07T12:48:16+02:00;543;PLAINE SAINT-DENIS;Roger Sémat;652942;6871768;413206;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDRoSe02;-;48.94415691272581, 2.3575667372227738
50232148;1820347-1557296;2026-04-01T13:42:39+02:00;2026-07-07T12:48:14+02:00;543;PLAINE SAINT-DENIS;Saint-Denis - Université;653465;6872005;25433;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDSaDU01;-;48.946326112282286, 2.364680363137812
50232151;1820344-1576241;2026-04-01T13:42:34+02:00;2026-07-07T12:48:10+02:00;543;PLAINE SAINT-DENIS;Paul Vaillant-Couturier;654692;6872257;25466;bus;3;true;unknown;unknown;Stains;93072;StaPaVC01;-;48.948679747487056, 2.3814043485301353
50232154;1820341-1366790;2026-04-01T13:42:29+02:00;2026-07-07T12:48:06+02:00;543;PLAINE SAINT-DENIS;Le Globe;655014;6872457;28300;bus;3;true;unknown;unknown;Stains;93072;StaGlob04;-;48.95050078496477, 2.3857792357268846
50232159;1820336-1349115;2026-04-01T13:42:22+02:00;2026-07-07T12:48:00+02:00;543;PLAINE SAINT-DENIS;Henri Barbusse;653943;6872074;38779;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDHeBa04;-;48.946980979178335, 2.3711984850146006
50232163;1820332-1575922;2026-04-01T13:42:16+02:00;2026-07-07T12:47:55+02:00;543;PLAINE SAINT-DENIS;Saint Denis_Pleyel;651933;6868835;26985;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDDoFi02;-;48.917707917830455, 2.344125131791285
50232170;1820325-24964;2026-04-01T13:42:04+02:00;2026-07-07T12:47:45+02:00;543;PLAINE SAINT-DENIS;Lycée Paul Éluard;653536;6871480;24964;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDLyPE01;-;48.94161034010583, 2.3657072244284034
50232172;1820323-1366678;2026-04-01T13:42:01+02:00;2026-07-07T12:47:43+02:00;543;PLAINE SAINT-DENIS;Joliot Curie;653787;6870569;24511;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDJoCu02;-;48.93343647566774, 2.3692328893977637
50232173;1820322-1352779;2026-04-01T13:42:00+02:00;2026-07-07T12:47:41+02:00;543;PLAINE SAINT-DENIS;Lycée Paul Éluard;653463;6871460;419524;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDLyPE02;-;48.941425218437736, 2.3647129209866504
50232184;1820311-1757795;2026-04-01T13:41:44+02:00;2026-07-07T12:47:24+02:00;543;PLAINE SAINT-DENIS;Villetaneuse - Université;651815;6873506;471083;bus;4;true;unknown;unknown;Villetaneuse;93079;VilViUn01;-;48.95970176343982, 2.3419839783717173
50232190;1820305-1562353;2026-04-01T13:41:35+02:00;2026-07-07T12:47:13+02:00;543;PLAINE SAINT-DENIS;Pierre Curie - Clinique de l'Estrée;653669;6873066;426421;bus;3;true;unknown;unknown;Saint-Denis;93066;StaPCCE02;-;48.95588150252518, 2.3673493016311093
50232197;1820298-1592999;2026-04-01T13:41:24+02:00;2026-07-07T12:47:03+02:00;543;PLAINE SAINT-DENIS;Langevin - Wallon;654568;6869856;26578;bus;3;true;unknown;unknown;La Courneuve;93027;CouLaWa03;-;48.92708057439902, 2.379968830611756
50232198;1820297-1366793;2026-04-01T13:41:22+02:00;2026-07-07T12:47:01+02:00;543;PLAINE SAINT-DENIS;Le Globe;655026;6872292;28982;bus;3;true;unknown;unknown;Stains;93072;StaGlob06;-;48.949017916140185, 2.3859605908350856
50232205;1820290-1374476;2026-04-01T13:41:08+02:00;2026-07-07T12:46:52+02:00;543;PLAINE SAINT-DENIS;Marcelin Berthelot - Victor Hugo;654777;6877614;426439;bus;4;true;unknown;unknown;Sarcelles;95585;SarMBVH02;-;48.99685573177612, 2.3819923924628683
50232210;1820285-1830061;2026-04-01T13:40:59+02:00;2026-07-07T12:46:45+02:00;543;PLAINE SAINT-DENIS;Garges-Sarcelles RER;655385;6875401;25609;bus;4;true;unknown;unknown;Sarcelles;95585;GaGGaSR04;-;48.97699924438628, 2.3905342736488557
50232211;1820284-1397503;2026-04-01T13:40:58+02:00;2026-07-07T12:46:43+02:00;543;PLAINE SAINT-DENIS;Gare de Pierrefitte - Stains RER;653925;6873872;413274;bus;4;true;unknown;unknown;Saint-Denis;93066;PiSGPSR01;-;48.963147507850486, 2.370757134923476
50232215;1820280-40404;2026-04-01T13:40:52+02:00;2026-07-07T12:46:38+02:00;543;PLAINE SAINT-DENIS;Les Fleurs;657150;6878309;40404;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBFleu01;-;49.003267633656804, 2.4143496268349103
50232217;1820278-1366699;2026-04-01T13:40:49+02:00;2026-07-07T12:46:35+02:00;543;PLAINE SAINT-DENIS;La Courneuve - Aubervilliers RER;654958;6869432;28296;bus;3;true;unknown;unknown;La Courneuve;93027;CouCoAR06;-;48.92329522799548, 2.385336164888
50232220;1820275-22538;2026-04-01T13:40:44+02:00;2026-07-07T12:46:31+02:00;543;PLAINE SAINT-DENIS;Morillons - Varlin;656132;6873924;22538;bus;4;true;unknown;unknown;Garges-lès-Gonesse;95268;GaGMoVa01;-;48.96376945730763, 2.4008913967167094
50232223;1820272-1435009;2026-04-01T13:40:40+02:00;2026-07-07T12:46:27+02:00;543;PLAINE SAINT-DENIS;Collège Henri Wallon;655933;6874292;28510;bus;4;true;unknown;unknown;Garges-lès-Gonesse;95268;GaGCoHW01;-;48.967064923740914, 2.398135436900553
50232228;1820267-28504;2026-04-01T13:40:32+02:00;2026-07-07T12:46:21+02:00;543;PLAINE SAINT-DENIS;Gaillards;655908;6873874;28504;bus;4;true;unknown;unknown;Garges-lès-Gonesse;95268;GaGGail02;-;48.96330453230912, 2.3978375373256537
50232229;1820266-28508;2026-04-01T13:40:31+02:00;2026-07-07T12:46:19+02:00;543;PLAINE SAINT-DENIS;Morillons - Varlin;656144;6873912;28508;bus;4;true;unknown;unknown;Garges-lès-Gonesse;95268;GaGMoVa02;-;48.963662371115475, 2.4010565184105577
50232240;1820255-1351525;2026-04-01T13:40:14+02:00;2026-07-07T12:46:03+02:00;543;PLAINE SAINT-DENIS;Wagram - Prony;648851;6864992;25088;bus;1;true;unknown;unknown;Paris 17e;75117;P17WaPr02;-;48.882912145553306, 2.302536485711033
50232243;1820252-1399298;2026-04-01T13:40:10+02:00;2026-07-07T12:45:58+02:00;543;PLAINE SAINT-DENIS;La Plaine - Stade de France RER;653222;6868946;26962;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDPSFR01;-;48.918801065052946, 2.361700534479402
50232254;1820241-1326428;2026-04-01T13:39:54+02:00;2026-07-07T12:45:38+02:00;543;PLAINE SAINT-DENIS;Marcel Cachin - Desnos;653803;6871192;25653;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDMaCD01;-;48.939039807922214, 2.369383356976942
50232264;1820231-1397497;2026-04-01T13:39:39+02:00;2026-07-07T12:45:24+02:00;543;PLAINE SAINT-DENIS;Gare de Pierrefitte - Stains RER;653961;6873907;42046;bus;4;true;unknown;unknown;Saint-Denis;93066;PiSGPSR02;-;48.963464808056216, 2.3712449574361543
50232266;1820229-1562821;2026-04-01T13:39:36+02:00;2026-07-07T12:45:21+02:00;543;PLAINE SAINT-DENIS;Pont du Canal;652844;6869827;41721;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDPoCa03;-;48.926695752986326, 2.356444866836976
50232272;1820223-1550443;2026-04-01T13:39:28+02:00;2026-07-07T12:45:10+02:00;543;PLAINE SAINT-DENIS;Mairie de Sannois;645602;6874915;5069;bus;4;true;unknown;unknown;Sannois;95582;SanMaSa01;-;48.97187578308413, 2.2569627015626548
50232273;1820222-1821869;2026-04-01T13:39:26+02:00;2026-07-07T12:45:09+02:00;543;PLAINE SAINT-DENIS;Gare de Sannois;646093;6874731;5071;bus;4;true;unknown;unknown;Sannois;95582;SanGaSa01;-;48.970262637554015, 2.2636924509048497
50232282;1820213-1550450;2026-04-01T13:39:13+02:00;2026-07-07T12:44:55+02:00;543;PLAINE SAINT-DENIS;Léon Protais;646630;6874446;41646;bus;4;true;unknown;unknown;Sannois;95582;SanLePr02;-;48.96774474986966, 2.2710627686239744
50232291;1820204-1757466;2026-04-01T13:39:01+02:00;2026-07-07T12:44:42+02:00;543;PLAINE SAINT-DENIS;Gare d'Épinay-Villetaneuse;650948;6873319;427515;bus;3;true;unknown;unknown;Montmagny;95427;MonGaEV01;-;48.95795469836966, 2.330166421631905
50232293;1820202-1557311;2026-04-01T13:38:58+02:00;2026-07-07T12:44:38+02:00;543;PLAINE SAINT-DENIS;Saint-Denis - Université;653399;6871987;25655;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDSaDU07;-;48.94615947448072, 2.3637813163107597
50232298;1820197-858714;2026-04-01T13:38:51+02:00;2026-07-07T12:44:30+02:00;543;PLAINE SAINT-DENIS;Les Presles;650030;6873517;426493;bus;3;true;unknown;unknown;Épinay-sur-Seine;93031;EpSPres01;-;48.95966443947437, 2.3176078506502784
50232300;1820195-1757463;2026-04-01T13:38:48+02:00;2026-07-07T12:44:27+02:00;543;PLAINE SAINT-DENIS;Gare d'Épinay - Villetaneuse;650618;6873432;413269;bus;3;true;unknown;unknown;Deuil-la-Barre;95197;DeBGaEV01;-;48.95894554172474, 2.3256471202945805
50232306;1820189-29936;2026-04-01T13:38:39+02:00;2026-07-07T12:44:19+02:00;543;PLAINE SAINT-DENIS;Progrès;649971;6873954;29936;bus;4;true;unknown;unknown;Deuil-la-Barre;95197;DeBProg02;-;48.963589358492484, 2.3167505485295132
50232311;1820184-1349826;2026-04-01T13:38:32+02:00;2026-07-07T12:44:10+02:00;543;PLAINE SAINT-DENIS;Victor Baltard;655842;6874848;36599;bus;4;true;unknown;unknown;Garges-lès-Gonesse;95268;GaGViBa01;-;48.97205823975181, 2.3968346071473987
50232312;1820183-1272899;2026-04-01T13:38:30+02:00;2026-07-07T12:44:08+02:00;543;PLAINE SAINT-DENIS;Henri Sellier;655967;6878809;28350;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBHeSe01;-;49.007683504175915, 2.398129560117893
50232313;1820182-1830517;2026-04-01T13:38:29+02:00;2026-07-07T12:44:06+02:00;543;PLAINE SAINT-DENIS;Puits La Marlière;656202;6878887;28349;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBPuMa01;-;49.008400919575344, 2.4013334798577306
50232318;1820177-1556786;2026-04-01T13:38:21+02:00;2026-07-07T12:43:53+02:00;543;PLAINE SAINT-DENIS;Crimée - Curial;654071;6866117;23484;bus;1;true;unknown;unknown;Paris 19e;75119;P19CrCu02;-;48.89342237870358, 2.37359112381902
50232325;1820170-1328548;2026-04-01T13:38:11+02:00;2026-07-07T12:43:42+02:00;543;PLAINE SAINT-DENIS;Chaudron - Saint Martin;653550;6864895;24605;bus;1;true;unknown;unknown;Paris 10e;75110;P10ChSM01;-;48.88239596337212, 2.3666193812321343
50232337;1820158-8278;2026-04-01T13:37:51+02:00;2026-07-07T12:43:26+02:00;543;PLAINE SAINT-DENIS;Les Chardonnerettes;654703;6878258;8278;bus;4;true;unknown;unknown;Sarcelles;95585;SarChar03;-;49.002641202878806, 2.3809121670533804
50232343;1820152-1593449;2026-04-01T13:37:39+02:00;2026-07-07T12:43:17+02:00;543;PLAINE SAINT-DENIS;Place de la Chapelle;653147;6865137;24811;bus;1;true;unknown;unknown;Paris 18e;75118;P18PlCh02;-;48.884542999472856, 2.3610977132795705
50232344;1820151-1352821;2026-04-01T13:37:38+02:00;2026-07-07T12:43:15+02:00;543;PLAINE SAINT-DENIS;Magasins Généraux;653709;6867172;24491;bus;2;true;unknown;unknown;Aubervilliers;93001;AubMaGe01;-;48.90288362653889, 2.368539083396416
50232355;1820140-1335940;2026-04-01T13:37:20+02:00;2026-07-07T12:42:58+02:00;543;PLAINE SAINT-DENIS;Championnet;652561;6866248;35193;bus;1;true;unknown;unknown;Paris 18e;75118;P18Cham01;-;48.89449091567951, 2.352983052242379
50232377;1820118-1399301;2026-04-01T13:36:46+02:00;2026-07-07T12:42:28+02:00;543;PLAINE SAINT-DENIS;La Plaine - Stade de France RER;653224;6868897;26959;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDPSFR04;-;48.91836058245327, 2.3617332283179473
50232379;1820116-1352384;2026-04-01T13:36:44+02:00;2026-07-07T12:42:25+02:00;543;PLAINE SAINT-DENIS;Les Perreux;655390;6876734;37455;bus;4;true;unknown;unknown;Sarcelles;95585;SarPerr03;-;48.98898578706163, 2.390462011053243
50232388;1820107-1785468;2026-04-01T13:36:31+02:00;2026-07-07T12:42:13+02:00;543;PLAINE SAINT-DENIS;Quatre Chemins - République;655399;6867280;36991;bus;2;true;unknown;unknown;Aubervilliers;93001;AubQuCR03;-;48.903974140351984, 2.3915802889511757
50232389;1820106-1325686;2026-04-01T13:36:29+02:00;2026-07-07T12:42:12+02:00;543;PLAINE SAINT-DENIS;Bartholomé;648670;6858803;39820;bus;1;true;unknown;unknown;Paris 15e;75115;P15Bart01;-;48.82724088198551, 2.30081576101847
50232394;1820101-1562815;2026-04-01T13:36:21+02:00;2026-07-07T12:42:05+02:00;543;PLAINE SAINT-DENIS;Porte de Paris - Stade de France;652868;6870115;491275;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDPPSF01;-;48.9292873011592, 2.3567403708716443
50232399;1820096-1556587;2026-04-01T13:36:12+02:00;2026-07-07T12:41:57+02:00;543;PLAINE SAINT-DENIS;Trois Rivières;655455;6872382;18069;bus;3;true;unknown;unknown;Stains;93072;StaTrRi02;-;48.94985706806348, 2.391808120313044
50232401;1820094-1307286;2026-04-01T13:36:09+02:00;2026-07-07T12:41:54+02:00;543;PLAINE SAINT-DENIS;Les Châtaigniers;656973;6876409;14521;bus;4;true;unknown;unknown;Arnouville;95019;ArnChat02;-;48.9861713584557, 2.412123906400018
50232403;1820092-1618206;2026-04-01T13:36:06+02:00;2026-07-07T12:41:52+02:00;543;PLAINE SAINT-DENIS;Porte d'Aubervilliers - Macdonald;653839;6866663;420551;bus;1;true;unknown;unknown;Paris 19e;75119;P18PoAM01;-;48.89831574726706, 2.3703677168978228
50232405;1820090-1573166;2026-04-01T13:36:00+02:00;2026-07-07T12:41:49+02:00;543;PLAINE SAINT-DENIS;Radiguet;653766;6866048;37321;bus;1;true;unknown;unknown;Paris 18e;75118;P18Radi01;-;48.89278005666054, 2.369439031138996
50232407;1820088-1245462;2026-04-01T13:35:56+02:00;2026-07-07T12:41:46+02:00;543;PLAINE SAINT-DENIS;Maroc;653576;6865420;24670;bus;1;true;unknown;unknown;Paris 18e;75118;P18Maro01;-;48.88711900103296, 2.3669165011786952
50232410;1820085-1337912;2026-04-01T13:35:51+02:00;2026-07-07T12:41:42+02:00;543;PLAINE SAINT-DENIS;Curial - Crimée;654046;6866124;23164;bus;1;true;unknown;unknown;Paris 19e;75119;P19CuCr01;-;48.893483543096764, 2.3732494144918705
50232418;1820077-1353127;2026-04-01T13:35:36+02:00;2026-07-07T12:41:31+02:00;543;PLAINE SAINT-DENIS;Métallurgie;653468;6867853;24469;bus;2;true;unknown;unknown;Aubervilliers;93001;SaDMeta01;-;48.908990153013264, 2.3651770330026474
50232419;1820076-1555097;2026-04-01T13:35:34+02:00;2026-07-07T12:41:30+02:00;543;PLAINE SAINT-DENIS;La Montjoie - Germaine Tillion;653530;6868075;22856;bus;2;true;unknown;unknown;Aubervilliers;93001;AubMoGT01;-;48.91099096360525, 2.3659985279302425
50232426;1820069-1339382;2026-04-01T13:35:23+02:00;2026-07-07T12:41:21+02:00;543;PLAINE SAINT-DENIS;Les Marronniers;656221;6864792;24807;bus;1;true;unknown;unknown;Paris 19e;75119;P19Marr03;-;48.88165684310905, 2.4030496588166326
50232434;1820061-1555033;2026-04-01T13:35:08+02:00;2026-07-07T12:41:04+02:00;543;PLAINE SAINT-DENIS;Maraîchers;653319;6868397;18208;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDMara01;-;48.91387126618905, 2.3630844939594287
50232436;1820059-1601965;2026-04-01T13:35:03+02:00;2026-07-07T12:41:00+02:00;543;PLAINE SAINT-DENIS;Encyclopédie - Métallurgie;653194;6867892;24699;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDEnMe02;-;48.90932099220464, 2.361434787996542
50232437;1820058-1547599;2026-04-01T13:35:01+02:00;2026-07-07T12:40:57+02:00;543;PLAINE SAINT-DENIS;Jean Missout;652014;6874373;30044;bus;4;true;unknown;unknown;Villetaneuse;93079;VilJeMi02;-;48.96751272281518, 2.3446031349938212
50232447;1820048-1570290;2026-04-01T13:34:46+02:00;2026-07-07T12:40:33+02:00;543;PLAINE SAINT-DENIS;René Binet;651323;6866800;39723;bus;1;true;unknown;unknown;Paris 18e;75118;P18ReBi02;-;48.899362395691014, 2.336035544901515
50232452;1820043-1541359;2026-04-01T13:34:36+02:00;2026-07-07T12:40:27+02:00;543;PLAINE SAINT-DENIS;Front Populaire - Proudhon;653407;6867615;24494;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDFrPP01;-;48.90684552540173, 2.364370999859342
50232456;1820039-1320712;2026-04-01T13:34:30+02:00;2026-07-07T12:40:22+02:00;543;PLAINE SAINT-DENIS;Ampère;650700;6870293;40176;bus;3;true;unknown;unknown;Villeneuve-la-Garenne;92078;ViGAmpe01;-;48.93072545439831, 2.32713211052003
50232458;1820037-547039;2026-04-01T13:34:26+02:00;2026-07-07T12:40:16+02:00;543;PLAINE SAINT-DENIS;Acacias;650699;6870622;413198;bus;3;true;unknown;unknown;Villeneuve-la-Garenne;92078;ViGAcac02;-;48.93368383197761, 2.3270801969387027
50232460;1820035-1548402;2026-04-01T13:34:23+02:00;2026-07-07T12:40:13+02:00;543;PLAINE SAINT-DENIS;Commandant d'Estienne d'Orves;649781;6871760;40181;bus;3;true;unknown;unknown;Villeneuve-la-Garenne;92078;ViGCoEO02;-;48.94384594535692, 2.314415985421394
50232461;1820034-1794561;2026-04-01T13:34:21+02:00;2026-07-07T12:40:12+02:00;543;PLAINE SAINT-DENIS;Collège Chantereine;654235;6876016;28943;bus;4;true;unknown;unknown;Sarcelles;95585;SarCoCh01;-;48.98244842386106, 2.374758760645134
50232462;1820033-1337589;2026-04-01T13:34:20+02:00;2026-07-07T12:40:10+02:00;543;PLAINE SAINT-DENIS;Raymond Rochon;654002;6876057;28947;bus;4;true;unknown;unknown;Sarcelles;95585;SarRaRo01;-;48.98280045889574, 2.371571191850982
50232469;1820026-1199930;2026-04-01T13:34:09+02:00;2026-07-07T12:39:58+02:00;543;PLAINE SAINT-DENIS;Sous-Préfecture;654334;6876801;419477;bus;4;true;unknown;unknown;Sarcelles;95585;SarSoPr02;-;48.989514072538626, 2.3760264956804305
50232472;1820023-1548560;2026-04-01T13:34:04+02:00;2026-07-07T12:39:53+02:00;543;PLAINE SAINT-DENIS;Alcide d'Orbigny - De Gaulle;653444;6874307;29932;bus;4;true;unknown;unknown;Saint-Denis;93066;PiSAlOG01;-;48.96702439007816, 2.364140597987593
50232480;1820015-41727;2026-04-01T13:33:52+02:00;2026-07-07T12:39:38+02:00;543;PLAINE SAINT-DENIS;Parc de la Légion d'Honneur;653441;6870328;41727;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDPaLH03;-;48.931244384774544, 2.364536966293246
50232485;1820010-546964;2026-04-01T13:33:45+02:00;2026-07-07T12:39:29+02:00;543;PLAINE SAINT-DENIS;Berthie Albrecht;647604;6874159;413189;bus;4;true;unknown;unknown;Saint-Gratien;95555;SaGBeAl03;-;48.96524417996166, 2.284400626983346
50232486;1820009-1363898;2026-04-01T13:33:44+02:00;2026-07-07T12:39:27+02:00;543;PLAINE SAINT-DENIS;Saint-Gratien-RER-Guynemer;647969;6874018;413172;bus;4;true;unknown;unknown;Saint-Gratien;95555;SaGSGRG01;-;48.96400595551944, 2.2894026807253574
50232490;1820005-1369664;2026-04-01T13:33:38+02:00;2026-07-07T12:39:15+02:00;543;PLAINE SAINT-DENIS;Berthie Albrecht;647560;6874148;413188;bus;4;true;unknown;unknown;Saint-Gratien;95555;SaGBeAl04;-;48.96514168143937, 2.2838010916756857
50232491;1820004-1369483;2026-04-01T13:33:36+02:00;2026-07-07T12:39:14+02:00;543;PLAINE SAINT-DENIS;Avenue de la Marne - Commandant Louis Bouchet;650755;6872693;2169;bus;3;true;unknown;unknown;Épinay-sur-Seine;93031;EpSAMCL03;-;48.95231091066278, 2.3276038127372347
50232493;1820002-560612;2026-04-01T13:33:34+02:00;2026-07-07T12:39:10+02:00;543;PLAINE SAINT-DENIS;Place René Clair;649547;6872859;413310;bus;3;true;unknown;unknown;Épinay-sur-Seine;93031;EpSPlRC02;-;48.95370996010948, 2.3110907117528603
50232495;1820000-1337660;2026-04-01T13:33:30+02:00;2026-07-07T12:39:07+02:00;543;PLAINE SAINT-DENIS;Collège Lucie Aubrac;652602;6873546;2134;bus;4;true;unknown;unknown;Villetaneuse;93079;VilCoLA01;-;48.960119937851665, 2.352726314516536
50232507;1819988-1550485;2026-04-01T13:33:09+02:00;2026-07-07T12:38:51+02:00;543;PLAINE SAINT-DENIS;Clos Milons;643262;6876524;413194;bus;4;true;unknown;unknown;Franconville;95252;FraClMi01;-;48.9861412716027, 2.224786246642864
50232517;1819978-1547361;2026-04-01T13:32:55+02:00;2026-07-07T12:38:35+02:00;543;PLAINE SAINT-DENIS;Parc du Millénaire;653990;6867041;420577;bus;1;true;unknown;unknown;Paris 19e;75119;P19PaMi02;-;48.90172574895676, 2.3723862782759126
50232520;1819975-1548121;2026-04-01T13:32:50+02:00;2026-07-07T12:38:31+02:00;543;PLAINE SAINT-DENIS;Rosa Parks - Curial;654412;6866437;420585;bus;1;true;unknown;unknown;Paris 19e;75119;P19RoPC02;-;48.89632425310539, 2.3782073388410696
