zdc,ligneLabel,destination,accId,labelPosition,position,positionMax,equipement,directionId,terminusReel,zdcSuivant
73794,4,"Place des Verrières Forum des Halles)",50147805,Milieu,3,6,Escalator,0,"Porte de Clignancourt",479068
71117,4,"108 boulevard du Montparnasse",50147828,Arrière,6,6,,0,"Porte de Clignancourt",71139
71117,4,"103 boulevard du Montparnasse",50147831,Arrière,6,6,,0,"Porte de Clignancourt",71139
71139,12,"Raoul Dautry (place, SNCF Montparnasse)",50147833,Milieu,3,5,,0,"Mairie d'Issy",73641
71139,13,"73 boulevard du Montparnasse",50147836,Avant,1,5,,0,"Châtillon - Montrouge",73675
71139,12,"Centre Commercial",50147840,Arrière,4,5,,0,"Mairie d'Issy",73641
71370,14,"Rue de l' Arcade",50147868,Avant,3,8,,0,"Saint-Denis - Pleyel",71475
71370,13,"Gare SNCF",50147870,Milieu,3,5,,1,"Asnières - Gennevilliers - Les Courtilles",71382
71370,12,"Gare SNCF",50147870,Arrière,5,5,,1,"Mairie d'Aubervilliers",71355
71828,3B,"Paul Signac (place, en face du 125 avenue Gambetta)",50147877,Avant,1,3,,1,Gambetta,71808
71450,3,"143 rue de Villiers",50147884,Arrière,5,5,,0,Gallieni,71453
71297,7,"Place du Palais-Royal",50147988,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",73788
71297,1,"Place du Palais-Royal",50147993,Arrière,6,6,,0,"Château de Vincennes",73630
71033,7,"Place d' Italie",50148018,Avant,1,5,,1,"Villejuif - Louis Aragon",71001
71607,14,"Boulevard de Bercy",50148041,Arrière,8,8,Ascenseur,1,"Aéroport d'Orly",71576
71346,13,"1 avenue Percier",50148286,Avant,1,5,Escalator,0,"Châtillon - Montrouge",71305
71803,5,"43 boulevard Voltaire",50148305,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71311
73639,10,"13 rue du Four",50148359,Avant,1,5,,1,"Gare d'Austerlitz",73618
71159,13,"Boulevard des Invalides",50148365,Avant,1,5,,0,"Châtillon - Montrouge",71139
71273,11,"20 rue Beaubourg",50148396,Arrière,5,5,,0,Rosny-Bois-Perrier,71293
71273,11,"22 rue Beaubourg",50148399,Arrière,5,5,,0,Rosny-Bois-Perrier,71293
71203,10,"41 boulevard Raspail",50148444,Avant,1,5,,1,"Gare d'Austerlitz",73639
71006,13,"2 boulevard Brune",50148475,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71039
71370,12,"2 rue d'Amsterdam",50148491,Avant,1,5,,0,"Mairie d'Issy",71324
71370,14,"11-13 place du Havre",50148492,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71324
71528,13,"2 rue de la Jonquière",50148498,Avant,1,5,,1,"Saint-Denis - Université",72078
71545,14,"2 avenue de la Porte de Clichy",50148514,Avant,3,8,Escalator,1,"Aéroport d'Orly",71475
71347,6,"Avenue Foch",50148551,Avant,1,5,,0,Nation,73656
71264,7,"Place Marguerite de Navarre",50148652,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
70698,9,"Avenue du Général Leclerc",50148659,Arrière,5,5,,1,"Mairie de Montreuil",71034
70522,8,"17 avenue du General Leclerc",50148693,Arrière,4,5,,1,"Pointe du Lac",70426
71311,5,"9 boulevard Saint-Martin",50148720,Milieu,3,5,,0,"Bobigny - Pablo Picasso",71322
72286,13,"20, rue la redoute",50148728,Arrière,5,5,,0,"Châtillon - Montrouge",72240
70586,4,"Parvis de l'église Saint-jacques",50148738,Avant,1,6,Ascenseur,0,"Porte de Clignancourt",70657
70586,4,"Parvis de l'église Saint-jacques",50148738,Arrière,6,6,Ascenseur,1,"Bagneux - Lucie Aubrac",70441
71333,4,"Boulevard de Strasbourg",50148765,Milieu,4,6,,0,"Porte de Clignancourt",71359
71940,7B,"Boulevard de la Villette",50148785,Arrière,3,3,,0,Pré-Saint-Gervais,71920
71517,1,"Avenue Albert Gleizes",50148846,Arrière,6,6,,1,"La Défense",
72358,13,"Gare Routière",50148862,Avant,1,5,,1,"Saint-Denis - Université",
73794,4,"Porte du Louvre",50148873,Arrière,6,6,Escalator,0,"Porte de Clignancourt",479068
71545,14,"av du Cimetière des Batignolles",50148894,Avant,1,8,Escalator,0,"Saint-Denis - Pleyel",72126
71947,11,"place Carnot",50149888,Avant,2,5,Escalator,0,Rosny-Bois-Perrier,71897
71897,11,"bd de la Boissière",50149892,Arrière,5,5,Escalier,0,Rosny-Bois-Perrier,490782
490782,11,"r. Lucien Piron",50149894,Arrière,4,5,Escalier,1,Châtelet,71897
490782,11,"bd de la Boissière",50149895,Avant,2,5,Escalator,1,Châtelet,71897
70645,14,"r. de la Vistule",50149931,Arrière,6,8,Escalator,1,"Aéroport d'Orly",70445
70645,14,"r. Bourgon",50149932,Arrière,7,8,Escalier,1,"Aéroport d'Orly",70445
490784,14,"23 rue Pleyel",50149984,Arrière,6,8,Ascenseur,0,"Saint-Denis - Pleyel",
63284,14,"Orly 1-2-3",50210360,Avant,2,8,Ascenseur,1,"Aéroport d'Orly",
71889,11,"Porte des Lilas",,Avant,1,5,,1,Châtelet,71870
71961,7,Stalingrad,,Arrière,5,5,,1,"Villejuif - Louis Aragon",71407
71264,4,Châtelet,,Arrière,6,6,,0,"Porte de Clignancourt",73794
415852,11,"Hôtel de Ville",,Arrière,4,5,,1,Châtelet,71264
71961,5,Stalingrad,,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71940
71511,12,Marcadet-Poissonniers,,Avant,1,5,,0,"Mairie d'Issy",71521
73618,10,Odéon,,Avant,1,5,Escalator,0,"Boulogne Pont de Saint-Cloud",73639
73618,10,Odéon,,Arrière,5,5,Escalator,1,"Gare d'Austerlitz",73619
73633,9,Strasbourg-Saint-Denis,,Avant,1,5,,1,"Mairie de Montreuil",71311
71285,9,Trocadéro,,Arrière,5,5,,0,"Pont de Sèvres",71292
71125,12,Pasteur,,Avant,1,5,,1,"Mairie d'Aubervilliers",73641
71324,14,Madeleine,,Avant,3,8,,1,"Aéroport d'Orly",73788
71346,9,Miromesnil,,Arrière,5,5,,1,"Mairie de Montreuil",73690
71410,4,Magenta,,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",71359
482368,9,"Haussmann Saint-Lazare",,Avant,1,5,,0,"Pont de Sèvres",73690
73626,14,"Gare de Lyon",,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",71264
71311,5,République,,Milieu,3,5,,1,"Place d'Italie",71803
463564,1,Bastille,,Milieu,3,6,,1,"La Défense",71222
71298,12,Concorde,,Avant,1,5,,1,"Mairie d'Aubervilliers",71324
71199,10,"La Motte-Picquet-Grenelle",,Avant,1,5,,1,"Gare d'Austerlitz",71157
71088,4,Raspail,,Avant,1,6,,0,"Porte de Clignancourt",71117
71264,11,"Châtelet - Les Halles",,Arrière,4,5,,0,Rosny-Bois-Perrier,415852
482368,9,Auber,,Arrière,5,5,,1,"Mairie de Montreuil",73689
71264,14,"Châtelet - Les Halles",,Avant,3,8,,0,"Saint-Denis - Pleyel",73788
71264,7,"Châtelet - Les Halles",,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
73626,14,"Gare de Lyon",,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",71264
463564,5,"Bd Bourdon",50147743,Avant,1,5,,1,"Place d'Italie",71637
71410,5,"Rue du Faubourg St Denis",50147779,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71961
71264,14,"55 rue de Rivoli",50147794,Avant,3,8,Escalator,1,"Aéroport d'Orly",73626
71264,11,"Place du Châtelet",50147797,Avant,1,5,,1,Châtelet,
71264,1,"Place du Châtelet",50147797,Avant,2,6,,0,"Château de Vincennes",415852
71117,4,"108 boulevard du Montparnasse",50147828,Arrière,5,6,Escalator,1,"Bagneux - Lucie Aubrac",71088
71139,6,"2 place Bienvenue",50147834,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71125
71030,4,"73 avenue du Général Leclerc",50147846,Avant,1,6,,1,"Bagneux - Lucie Aubrac",70657
71370,12,"Place Gabriel Péri",50147867,Milieu,3,5,,0,"Mairie d'Issy",71324
71370,12,"Rue de l' Arcade",50147868,Milieu,3,5,,0,"Mairie d'Issy",71324
70657,4,"117 boulevard Jourdan",50147873,Avant,1,6,,1,"Bagneux - Lucie Aubrac",70586
71453,3,"184 rue de Courcelles",50147887,Avant,1,5,Escalator,1,"Pont de Levallois - Bécon",71450
71817,3,"Gare routière",50147903,Avant,1,5,,0,Gallieni,
482368,3,"Rue Auber",50147905,Milieu,3,5,,1,"Pont de Levallois - Bécon",71370
71751,2,"19 rue de Mont-Louis",50147950,Arrière,5,5,,0,Nation,71728
71318,1,"44 avenue des Champs-Elysées",50147972,Arrière,5,6,,1,"La Défense",71328
73626,14,"27 boulevard Diderot",50147984,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",71264
71297,7,"Terre-plein face au 93 rue de Rivoli",50147989,Milieu,3,5,,1,"Villejuif - Louis Aragon",71253
71647,1,"127 avenue Galliéni",50148007,Avant,1,6,,1,"La Défense",71663
71614,8,"118 Rue de Reuilly",50148047,Arrière,5,5,,1,"Pointe du Lac",71595
73650,6,"15 boulevard de Picpus",50148051,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71614
71673,1,"Place de la Nation",50148053,Arrière,6,6,,0,"Château de Vincennes",71663
71673,1,"Place de la Nation",50148054,Arrière,6,6,,0,"Château de Vincennes",71663
73696,7,"Place du 8 Mai 1945",50148065,Milieu,3,5,,0,"La Courneuve - 8 Mai 1945",
72460,7,"115 avenue de la République",50148070,Milieu,3,5,,1,"Villejuif - Louis Aragon",72430
71337,8,"Théâtre National de l'Opéra",50148102,Milieu,3,5,,0,Balard,71324
71076,7,"25 avenue des Gobelins",50148119,Arrière,4,5,,1,"Villejuif - Louis Aragon",71033
70596,7,"Avenue d' Italie",50148131,Arrière,5,5,,1,"Mairie d'Ivry",70604
70488,7,"213 avenue Maurice Thorez",50148143,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",70537
71073,8,"151 avenue Félix Faure",50148156,Arrière,5,5,,0,Balard,
71320,8,"26 Boulevard de Bonne Nouvelle",50148179,Avant,1,5,,1,"Pointe du Lac",73633
71777,8,"Rue Froissart",50148186,Arrière,5,5,,0,Balard,71277
71654,1,"118 boulevard Diderot",50148201,Arrière,6,6,,1,"La Défense",73626
71591,8,"275 avenue Daumesnil",50148211,Arrière,5,5,,1,"Pointe du Lac",71579
70358,8,"249 avenue du Général Leclerc",50148227,Arrière,5,5,,1,"Pointe du Lac",70269
71285,6,"Place du Trocédero",50148269,Avant,1,5,,0,Nation,71237
71346,13,"24 bis rue de la Boétie",50148288,Avant,1,5,Escalator,0,"Châtillon - Montrouge",71305
71148,10,"39 rue Liné",50148352,Arrière,5,5,,1,"Gare d'Austerlitz",71135
71158,10,"Rue du Commerce",50148371,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71156
71150,10,"13 avenue Emile Zola",50148375,Milieu,3,5,Escalator,0,"Boulogne Pont de Saint-Cloud",71166
415852,11,"9 place de l'Hôtel de Ville",50148394,Arrière,5,5,,0,Rosny-Bois-Perrier,71273
71311,9,"14 place de la République",50148405,Arrière,5,5,,1,"Mairie de Montreuil",71803
71868,11,"7 rue du Jourdain",50148418,Avant,1,5,,0,Rosny-Bois-Perrier,71885
71868,11,"1 rue Lassus",50148419,Avant,1,5,,1,Châtelet,71864
71203,12,"Rue Velpeau",50148443,Avant,1,5,,0,"Mairie d'Issy",73640
71409,2,"26 boulevard de Clichy",50148459,Avant,1,5,,1,"Porte Dauphine",71420
71006,13,"9 boulevard Brune",50148474,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71039
71039,13,"170 rue d' Alésia",50148480,Avant,1,5,,1,"Asnières - Gennevilliers - Les Courtilles",412687
71370,13,"Galeries marchandes - Gare Saint-Lazare",50148489,Avant,1,5,,1,"Asnières - Gennevilliers - Les Courtilles",71382
71370,14,"Galeries marchandes - Gare Saint-Lazare",50148489,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71324
71545,14,"1 boulevard Berthier",50148516,Milieu,5,8,,1,"Aéroport d'Orly",71475
71347,1,"Avenue Foch",50148551,Avant,1,6,,1,"La Défense",71348
71347,6,"6 avenue Carnot",50148553,Avant,2,5,,1,"Charles de Gaulle - Étoile",
71370,13,"14 rue du Havre",50148663,Arrière,4,5,Escalator,0,"Châtillon - Montrouge",71346
71324,12,"Face au 20 place de la Madeleine",50148699,Avant,1,5,Ascenseur,1,"Mairie d'Aubervilliers",71370
71370,12,"Rue Saint-Lazare",50148706,Avant,1,5,,1,"Mairie d'Aubervilliers",71355
71199,6,"Boulevard de Grenelle",50148790,Avant,1,5,,1,"Charles de Gaulle - Étoile",71197
73794,4,"Porte du Louvre",50148873,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71264
71469,4,"Rue Custine",50148880,Avant,1,6,,0,"Porte de Clignancourt",71511
415852,1,"Rue du Temple",50148893,Avant,2,6,Escalator,1,"La Défense",71264
71557,14,"Rue Baudricourt",50148998,Avant,1,8,,1,"Aéroport d'Orly",70645
72491,12,"rue de la Commune",50149328,Avant,1,5,,0,"Mairie d'Issy",74041
490779,11,"bd du Gén. Leclerc",50149887,Avant,2,5,Escalier,0,Rosny-Bois-Perrier,71947
71947,11,"place Carnot",50149888,Arrière,5,5,Ascenseur,0,Rosny-Bois-Perrier,71897
490783,11,"Entrée / Sortie",50149897,Avant,2,5,,0,Rosny-Bois-Perrier,426280
70645,14,"r. Tagore",50149930,Arrière,7,8,Escalator,0,"Saint-Denis - Pleyel",71557
69974,14,"r. de Bicêtre",50149935,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",478860
490784,14,"19 rue Pleyel",50149983,Arrière,6,8,Ascenseur,0,"Saint-Denis - Pleyel",
70645,14,"av. d'Italie",50210354,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",71557
71897,11,"bd de la Boissière",50210358,Arrière,4,5,Escalator,1,Châtelet,71947
71311,3,République,,Arrière,5,5,,0,Gallieni,71801
71135,10,"Gare d'Austerlitz",,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71148
71337,8,Opéra,,Avant,1,5,,1,"Pointe du Lac",71330
71673,1,Nation,,Milieu,3,6,,0,"Château de Vincennes",71663
73689,7,"Galeries La Fayette",50148098,Arrière,5,5,,0,"La Courneuve - 8 Mai 1945",478885
70645,7,"129 avenue d' Italie",50148126,Avant,2,5,,1,"Villejuif - Louis Aragon",70452
71073,8,"10 boulevard Victor",50148154,Avant,1,5,,1,"Maisons-Alfort - Les Juilliottes",71086
71320,9,"26 Boulevard de Bonne Nouvelle",50148179,Avant,1,5,,1,"Mairie de Montreuil",73633
463564,1,"37 boulevard Bourdon",50148190,Avant,1,6,,1,"La Défense",71222
71897,11,"r. des Saules Clouet",50149893,Arrière,4,5,Ascenseur,1,Châtelet,71947
70445,14,"r. Gabriel Péri",50149933,Arrière,6,8,Escalier,1,"Aéroport d'Orly",478860
70445,14,"r. Gabriel Péri",50149933,Milieu,5,8,Escalator,0,"Saint-Denis - Pleyel",70645
69974,14,"r. de Bicêtre",50149935,Milieu,5,8,Ascenseur,1,"Aéroport d'Orly",73753
69974,14,"ZAC Lallier",50149936,Avant,1,8,Escalier,0,"Saint-Denis - Pleyel",478860
63284,14,"Orly 1-2-3",50149981,Arrière,6,8,Escalator,1,"Aéroport d'Orly",
490784,14,"23 rue Pleyel",50149984,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",
70645,14,"av. d'Italie",50210354,Arrière,6,8,Escalator,1,"Aéroport d'Orly",70445
71961,7,Stalingrad,,Arrière,5,5,,0,"La Courneuve - 8 Mai 1945",71977
71673,9,Nation,,Milieu,3,5,,0,"Pont de Sèvres",71694
71298,1,Concorde,,Avant,1,6,,1,"La Défense",71305
463564,1,Bastille,,Milieu,3,6,,1,"La Défense",71222
71426,2,Barbès-Rochechouart,,Arrière,5,5,,1,"Porte Dauphine",71419
71139,12,Montparnasse-Bienvenue,,Milieu,3,5,,0,"Mairie d'Issy",73641
71359,4,"Gare de l'Est (Verdun)",,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",71333
71434,2,Magenta,,Avant,1,5,,1,"Porte Dauphine",71426
71311,11,République,,Avant,1,5,,1,Châtelet,71293
71203,10,Sèvres-Babylone,,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71170
71370,14,Saint-Lazare,,Milieu,5,8,Escalator,0,"Saint-Denis - Pleyel",71475
463564,1,Bastille,,Milieu,3,6,,1,"La Défense",71222
71359,5,"Gare de l'Est (Verdun)",,Milieu,3,5,,0,"Bobigny - Pablo Picasso",71410
71326,9,"Grands Boulevards",,Arrière,5,5,Escalator,1,"Mairie de Montreuil",71320
71409,12,Pigalle,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71432
71056,4,Denfert-Rochereau,,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",73653
71298,1,Concorde,,Arrière,6,6,,0,"Château de Vincennes",71284
71318,9,Franklin-Roosevelt,,Milieu,3,5,,1,"Mairie de Montreuil",71334
71434,2,"Gare du Nord",,Avant,1,5,,1,"Porte Dauphine",71426
71337,8,Opéra,,Arrière,5,5,,0,Balard,71324
73633,8,Strasbourg-Saint-Denis,,Avant,1,5,,1,"Pointe du Lac",71311
71434,2,"Paris Gare du Nord",,Arrière,5,5,,0,Nation,71961
73620,4,"Saint-Michel Notre-Dame",,Avant,1,6,,0,"Porte de Clignancourt",71223
71517,1,"La Défense",,Arrière,6,6,,0,"Château de Vincennes",71485
73626,14,"Gare de Lyon",,Avant,1,8,Escalator,0,"Saint-Denis - Pleyel",71264
72039,5,"7 rue de Paris",50147750,Avant,2,5,,0,"Bobigny - Pablo Picasso",72486
71264,14,"5 rue Saint-Denis",50147792,Arrière,7,8,,0,"Saint-Denis - Pleyel",73788
71264,14,"8 place Sainte-Opportune",50147793,Arrière,7,8,,0,"Saint-Denis - Pleyel",73788
71264,1,"Place du Châtelet",50147797,Arrière,6,6,,1,"La Défense",73630
73794,4,"Place des Verrières Forum des Halles)",50147805,Arrière,6,6,Escalator,0,"Porte de Clignancourt",479068
73633,9,"9 rue Saint-Denis",50147822,Avant,1,5,,1,"Mairie de Montreuil",71311
71117,4,"108 boulevard du Montparnasse",50147828,Avant,2,6,,1,"Bagneux - Lucie Aubrac",71088
71139,13,"2 place Bienvenue",50147834,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71159
71139,4,"2 place Bienvenue",50147834,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",71117
71423,3,"Place Monseigneur Loutil",50147859,Avant,1,5,,0,Gallieni,71416
71403,3,"1 boulevard de Courcelles",50147864,Avant,1,5,,0,Gallieni,73617
71370,12,"Cour de Rome",50147869,Arrière,5,5,,1,"Mairie d'Aubervilliers",71355
71370,3,"Gare SNCF",50147870,Avant,1,5,,1,"Pont de Levallois - Bécon",73617
73667,3,"30 Rue Louise Michel",50147883,Arrière,5,5,,0,Gallieni,71450
71808,3,"Place Martin Nadaud",50147895,Arrière,5,5,,1,"Pont de Levallois - Bécon",71787
71817,3,"Centre Commercial",50147902,Avant,1,5,,0,Gallieni,
71420,2,"Terre-plein face au 59 boulevard de Clichy",50147932,Avant,1,5,,1,"Porte Dauphine",71435
71376,2,"1 rue de Chazelle",50147938,Arrière,5,5,,0,Nation,73671
71485,1,"Quartier Bellini",50147944,Milieu,4,6,,0,"Château de Vincennes",71442
71517,1,"Carpeaux (rue, gare du RER La Défense)",50147945,Arrière,6,6,,0,"Château de Vincennes",71485
71348,1,"Avenue de la Grande Armée",50147956,Arrière,6,6,,0,"Château de Vincennes",71347
71298,12,"6 place de la Concorde",50147969,Arrière,4,5,,0,"Mairie d'Issy",73642
71297,7,"Place du Palais-Royal",50147990,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",73788
71297,7,"Place du Palais-Royal",50147993,Avant,2,5,,0,"La Courneuve - 8 Mai 1945",73788
71650,1,"64 avenue de Paris",50148002,Arrière,6,6,,1,"La Défense",71647
71092,5,"La Pitié-Salpêtrière",50148014,Arrière,5,5,,1,"Place d'Italie",71063
71013,6,"Boulevard Auguste Blanqui",50148037,Arrière,5,5,,0,Nation,71033
73651,6,"Terre-plein face au 79 boulevard Vincent Auriol",50148039,Avant,1,5,,1,"Charles de Gaulle - Étoile",71043
73695,7,"Av Jean Jaurès",50148066,Milieu,3,5,,1,"Villejuif - Louis Aragon",72460
72430,7,"Avenue de la Porte de la Villette",50148078,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",72460
73689,9,"27 boulevard Haussmann",50148099,Arrière,5,5,,1,"Mairie de Montreuil",71330
71337,7,"Théâtre National de l'Opéra",50148102,Arrière,5,5,,1,"Villejuif - Louis Aragon",73788
71100,7,"100 rue Monge",50148118,Avant,2,5,,1,"Villejuif - Louis Aragon",71076
71076,7,"28 avenue des Gobelins",50148120,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71100
70537,7,"1 bis rue Pierre Curie",50148140,Avant,1,5,,1,"Mairie d'Ivry",70488
70452,7,"Hôpital Kremlin Bicêtre",50148145,Milieu,3,5,,0,"La Courneuve - 8 Mai 1945",70645
70248,7,"39-45 Boulevard Maxime Gorky",50148148,Arrière,4,5,,1,"Villejuif - Louis Aragon",70143
70248,7,"Boulevard Maxime Gorky",50148149,Avant,2,5,,1,"Villejuif - Louis Aragon",70143
71224,8,"Avenue Duquesne",50148168,Avant,1,5,,0,Balard,71199
71274,8,"Rue de l' Université",50148172,Avant,1,5,,1,"Pointe du Lac",71298
71324,12,"Boulevard de la Madeleine",50148176,Avant,2,5,,0,"Mairie d'Issy",71298
71324,8,"23 boulevard de la Madeleine",50148177,Avant,2,5,,0,Balard,71298
71777,8,"Rue Froissart",50148186,Avant,1,5,,1,"Pointe du Lac",73622
463564,8,"Hôpital des Quinze-Vingts",50148192,Arrière,5,5,,1,"Pointe du Lac",71693
71654,8,"116 boulevard Diderot",50148203,Arrière,5,5,,1,"Pointe du Lac",71631
71591,8,"92 Boulevard Poniatowsky",50148209,Arrière,5,5,,0,Balard,71595
71591,8,"Place Edouard Renard",50148210,Avant,1,5,,0,Balard,71595
71558,8,"150 rue de Paris",50148216,Arrière,5,5,,1,"Pointe du Lac",70648
71054,9,"123 avenue Victor Hugo",50148240,Avant,1,5,,0,"Pont de Sèvres",71034
71054,9,"Rue des Quatre Cheminées",50148243,Avant,1,5,,0,"Pont de Sèvres",71034
71054,9,"83 bis avenue Edouard Vaillant",50148246,Arrière,5,5,,0,"Pont de Sèvres",71034
71292,9,"48 avenue Georges Mandel",50148267,Arrière,5,5,,1,"Mairie de Montreuil",71285
71326,8,"3 boulevard Montmartre",50148300,Avant,1,5,,0,Balard,71330
71326,8,"27 boulevard Poissonnière",50148301,Arrière,5,5,,1,"Pointe du Lac",71320
71750,9,"111 boulevard Voltaire",50148313,Avant,1,5,,1,"Mairie de Montreuil",73647
71756,9,"Place Jacques Duclos",50148342,Arrière,5,5,,0,"Pont de Sèvres",71725
71162,10,"3 rue Mirabeau",50148390,Avant,1,5,,1,"Gare d'Austerlitz",71150
415852,1,"31 rue de Rivoli",50148393,Avant,1,6,,1,"La Défense",71264
71311,3,"13 place de la République",50148407,Avant,2,5,,0,Gallieni,71801
71045,12,"73 boulevard Victor",50148428,Avant,2,5,,1,"Mairie d'Aubervilliers",71075
71298,12,"Place de la Concorde",50148453,Arrière,5,5,,1,"Mairie d'Aubervilliers",71324
71409,12,"26 boulevard de Clichy",50148459,Avant,1,5,,0,"Mairie d'Issy",71366
73766,13,"bd Charles de Gaulle",50148472,Avant,2,5,Escalator,0,"Châtillon - Montrouge",70562
71039,13,"168 rue d' Alésia",50148477,Arrière,5,5,,0,"Châtillon - Montrouge",71006
71370,14,"11-13 place du Havre",50148492,Arrière,6,8,,1,"Aéroport d'Orly",71324
73788,7,"Face au 13 avenue de l'Opera",50148700,Avant,1,5,,1,"Villejuif - Louis Aragon",71297
72358,13,"Avenue de Stalingrad",50148703,Arrière,4,5,Ascenseur,0,"Châtillon - Montrouge",72326
71870,11,"259 rue de Belleville",50148710,Arrière,5,5,,1,Châtelet,71885
71311,8,"13 place de  la République",50148721,Avant,1,5,,1,"Pointe du Lac",71277
70586,4,"Place du Général Leclerc",50148742,Arrière,6,6,,0,"Porte de Clignancourt",70657
71889,11,"Avenue Gambetta",50148816,Avant,1,5,,1,Châtelet,71870
71475,14,"Rue Mstilav Rostropovitch",50148886,Milieu,4,8,,1,"Aéroport d'Orly",71370
71545,14,"Rue André Suarez",50148895,Arrière,8,8,Ascenseur,0,"Saint-Denis - Pleyel",72126
71545,14,"av de Clichy",50148897,Avant,1,8,Escalator,0,"Saint-Denis - Pleyel",72126
71545,14,"rue Fragonard",50148898,Milieu,5,8,,1,"Aéroport d'Orly",71475
71870,11,"rue du Docteur Potain",50149586,Avant,1,5,,1,Châtelet,71885
70645,14,"r. de la Vistule",50149931,Arrière,7,8,Escalator,1,"Aéroport d'Orly",70445
70645,14,"r. de la Vistule",50149931,Arrière,7,8,Escalier,0,"Saint-Denis - Pleyel",71557
70445,14,"r. Gabriel Péri",50149933,Milieu,5,8,Escalier,0,"Saint-Denis - Pleyel",70645
73753,14,"r. des Routiers",50149938,Avant,3,8,Escalier,1,"Aéroport d'Orly",69677
490779,11,"r. de la Liberté",50210353,Arrière,5,5,Escalier,1,Châtelet,71909
490779,11,"bd du Gén. Leclerc",50210356,Avant,2,5,Ascenseur,1,Châtelet,71909
63284,14,"Orly 1-2-3",50210360,Arrière,6,8,Escalator,1,"Aéroport d'Orly",
71311,9,République,,Milieu,3,5,,0,"Pont de Sèvres",73633
