zdc,label,commune,latitude,longitude
67990,Montmogis,Saint-Rémy-la-Vanne,48.81893608,3.24399856
68189,Malemboust,Saint-Germain-sous-Doue,48.84666471,3.15003879
68199,Chantareine,Saint-Denis-lès-Rebais,48.84726101,3.20826631
67863,Maisonfleur,Pommeuse,48.7991832,3.00445173
63142,"Rue de l'Étape",Saint-Aubin,48.7144224,2.14425912
64743,Place,Goussonville,48.92044686,1.76561196
482883,"Les Gaillardes",Saulx-les-Chartreux,48.67236472,2.26614889
64422,"Route de Versailles","Le Port-Marly",48.87617265,2.1046513
68715,L'Hermitière,Saint-Cyr-sur-Morin,48.91478076,3.19212261
68601,"Rue Courtier",Vaucourtois,48.8956706,2.94960359
68179,"Pont de Serbonne",Voulangis,48.84639432,2.91287416
69168,"Le Rouget",Chamigny,48.99997058,3.14373025
69001,"La Charmoye",Trilport,48.96327875,2.95379899
68319,"Chemin Blanc",Villiers-sur-Morin,48.86525938,2.87019079
68678,"Château de Montebise",Pierre-Levée,48.90912071,3.05744902
68182,"Château d'Eau",Voulangis,48.8458322,2.89595155
69238,C.F.A,Ocquerre,49.02300732,3.0369705
62778,Millet,Villebon-sur-Yvette,48.6935123,2.21261829
69828,"Léonard de Vinci",Châtenay-Malabry,48.76436025,2.25274683
63410,Hexagone,Verrières-le-Buisson,48.75421246,2.26691648
69844,"Frères Wright",Châtenay-Malabry,48.76559961,2.25101477
73894,"Fernand Fourcade","Le Plessis-Robinson",48.7760988,2.26013143
61916,Donjon,Boissise-le-Roi,48.52686025,2.571384
74125,"Lycée Saint-Adjutor",Vernon,49.08628025,1.45669052
66058,"La Croix",Cravent,48.99407624,1.48889664
64777,Croisement,Goussonville,48.92411566,1.77694845
65082,"La Villeneuve",Mézières-sur-Seine,48.9476154,1.79375043
65001,"Bois de l'Aulne",Épône,48.94264616,1.79416605
67248,Mairie,Moussy,49.1377139,1.90886673
66687,"Moulin des Roches",Jambville,49.03636466,1.85206107
426984,Mairie,Jambville,49.04600236,1.85369472
66418,"Rue des Briquetteries",Montlignon,49.01336578,2.28638972
66153,Pasteur,Rosny-sur-Seine,48.99818003,1.6260204
67026,Haudières,Moisson,49.0701867,1.67886109
66759,"Route des Crêtes",Mousseaux-sur-Seine,49.04322318,1.64388415
66465,Mairie,"La Villeneuve-en-Chevrie",49.01476201,1.52801421
64846,"La Haie Montaise",Neauphlette,48.92612161,1.54963141
65098,Haussepied,Perdreauville,48.95108411,1.6255442
66595,Thurets,Oinville-sur-Montcient,49.02844174,1.85673545
64617,Heurteloup,Dammartin-en-Serve,48.90058962,1.58443572
65355,"La Butte",Perdreauville,48.96639312,1.60466349
62036,"Maison Médicale","Le Mée-sur-Seine",48.54501928,2.64696896
62029,"Elsa Triolet","Le Mée-sur-Seine",48.54394152,2.63560968
67357,"Place de Neuilly",Neuilly-en-Vexin,49.16820942,1.97600293
74246,Place,Brignancourt,49.13716628,1.94322027
416923,"Route de Drocourt",Villers-en-Arthies,49.08055404,1.73817382
67287,"Route Blanche",Hodent,49.14579057,1.76750682
67106,Place,Villers-en-Arthies,49.09004309,1.72557907
416909,Mairie,Vienne-en-Arthies,49.06637989,1.71760677
417005,"Le Mal Gardé",Amenucourt,49.10146542,1.63323963
67105,"Foyer Rural",Chérence,49.08937293,1.67686617
65976,"Jules Ferry",Gargenville,48.99283074,1.80874481
66532,Dîme,Fontenay-Saint-Père,49.02144205,1.75947834
65782,Stade,Issou,48.98550774,1.78961878
66135,Vinaver,Limay,48.99872386,1.72499008
64635,"Petit Heurteloup",Longnes,48.90298137,1.57678505
66785,Mairie,Mousseaux-sur-Seine,49.04335397,1.64910645
66693,Gambetta,Bonnières-sur-Seine,49.03570273,1.58217408
66702,Aubépines,Freneuse,49.03582894,1.59443988
482415,"Square Condorcet",Chilly-Mazarin,48.70495628,2.32293169
59793,"Rue de Paris",Sermaises,48.29530298,2.20152595
412616,"Collège Denis Poisson",Pithiviers,48.16696326,2.24831347
412573,"Bouzonville Bourg",Pithiviers-le-Vieil,48.20497523,2.22918223
67594,Planche,Amillis,48.73401617,3.15144199
66905,"Bonnes Joies",Lainville-en-Vexin,49.05420055,1.8062962
66707,Nocquets,Jambville,49.0381964,1.84240495
67855,"Collège A. de Garlande",Roissy-en-Brie,48.79930061,2.63799197
68352,"Pierre Martin",Chelles,48.8695346,2.59967399
