ID_Line;Document_Name;URL;Type;Name_Line
C00515;Plan de ligne 5279;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250804T124444Z-b793ff6c-b41a-469f-9a0f-a3a06065c88c.pdf;PLAN;5279
C00517;Plan ligne 5281;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250328T091317Z-9b778788-fb27-481d-9eff-79350fa5ce0c.pdf;PLAN;5281
C00521;Horaires de la ligne 5153 à partir du 5 janvier 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251222T153026Z-ac1833af-136c-414b-9fa1-4f874dd1c4d3.pdf;HORAIRE;5153
C00522;Ligne 5227 - Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260428T101839Z-9ed0b63d-c7b6-4805-932c-158ca530d4e7.pdf;HORAIRE;5227
C00525;Horaires HIVER valables du 01/09/26 au 02/07/2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260731T121553Z-241e2e85-5b1b-4209-b9c6-f7170b4c59c3.pdf;HORAIRE;6176
C00532;Plan de la ligne 7807;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250321T160010Z-95a28ac5-9d74-4f4f-a6ed-eb3c9a4e3d9b.pdf;PLAN;7807
C00535;Ligne 5188 - schéma de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250826T150654Z-cbc9e596-a930-44e6-bf5c-d568a1f58afc.pdf;PLAN;5188
C00540;Ligne 5193 - schéma de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250826T150833Z-559aaa9b-8fb4-4f2e-a173-519c3aaf7655.pdf;PLAN;5193
C00541;Ligne 5194 - schéma de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260109T164125Z-a8f5c6e9-d64f-4506-95be-e21a0dd63c38.pdf;PLAN;5194
C00542;Horaires valables du 6 juillet 2026 au 31 août 2027 (sauf du 06/07/26 au 31/08/26 et du 05/07/27 au 31/08/27);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T152959Z-f27c3299-2890-48eb-86d6-a634f062fe20.pdf;HORAIRE;5195
C00545;Horaires valables du 24 août 2026 au 11 juillet 2027 (sauf du 28 décembre 2026 au 3 janvier 2027);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260804T133315Z-ca748250-4017-4ba2-a9c2-eae6336cd32d.pdf;HORAIRE;5140
C00547;Ligne 440 du 6 juillet au 30 aout 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T103229Z-48f4c23d-88b6-49f4-85b0-89882ce42c8d.pdf;HORAIRE;440
C00548;Plan de ligne 451;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240913T075256Z-80ff74a9-ecd2-44e6-9cd1-88061e14e9cd.pdf;PLAN;451
C00551;Dépliant_423 été au 040726;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260727T122957Z-6fc85ec7-38f6-4fed-b404-712b90a505f2.pdf;HORAIRE;423
C00552;plan de ligne 431;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260223T091906Z-b1ebd740-8492-459b-abde-307387df0eaf.pdf;PLAN;431
C00553;Ligne 432 du 6 juillet au 30 aout 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T100326Z-12abb554-9abd-4cd6-823c-05d3ad08ce21.pdf;HORAIRE;432
C00553;Plan de ligne 432;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T161301Z-a0644097-1130-4bdd-b08b-b34705dc28ff.pdf;PLAN;432
C00554;Ligne 433 du 6 juillet au 30 aout 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T100423Z-e78c5760-8a61-4f16-b624-55d816c7797f.pdf;HORAIRE;433
C00556;Ligne 435 du 6 juillet au 30 aout 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T101705Z-adb53213-8ae2-4561-96f1-64ff94c7e3b1.pdf;HORAIRE;435
C00573;ligne 428 du 6 juillet au 30 aout 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260616T110604Z-7ab216fb-6fa9-41fa-8464-a2c7b0d223dd.pdf;HORAIRE;428
C00576;Horaires du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T090507Z-3fa4aa42-646d-466a-b3b4-3e4bb8d6a274.pdf;HORAIRE;4115
C00577;Plan de la ligne de Bus 4119;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250227T170725Z-dd3cccb7-4ef1-4878-a612-f725865c0c0e.pdf;PLAN;4119
C00581;plan de ligne 450;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250905T125826Z-31f09a3a-c629-407d-81a4-ff86c661da45.pdf;PLAN;450
C00589;Horaires valables à compter du 12 janvier 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260114T160811Z-6ba06bc6-d52c-49c9-bd86-aed4354bb2ef.pdf;HORAIRE;4154
C00590;Plan de la ligne de Bus 4133;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250303T143201Z-3156e151-0a4b-47ee-9413-c96b49355f8c.pdf;PLAN;4133
C00591;Plan de la ligne de Bus 4132;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250227T151744Z-b2155a16-08b6-463f-8d40-1a408ee7753e.pdf;PLAN;4132
C00598;Plan de la ligne Bus 4130;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250227T151826Z-af8ab34f-20aa-48be-bbe8-ee659cb9ef4e.pdf;PLAN;4130
C00599;Plan de la ligne de Bus 4135;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250227T152356Z-a038cb82-3b09-4f05-9a98-6c9677c5639b.pdf;PLAN;4135
C00606;Fiche Horaire 1303;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250528T090821Z-dbce28ed-7bbf-4b7b-b435-9bfd8b0bac53.pdf;HORAIRE;1303
C00607;Plan de ligne 1309;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240520T115001Z-32fbc13d-09c4-47c0-bc94-2d36f8aaa35f.pdf;PLAN;1309
C00610;Plan de la ligne 23;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241014T131434Z-2be2bd09-1d05-4171-b07c-cfc31c3ff32d.pdf;PLAN;23 (future 1623)
C00611;Plan de la ligne 25;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241014T134022Z-be8abddc-07fb-47da-bac2-637e8dd19c97.pdf;PLAN;25 (future 1625)
C00612;Plan de la ligne 24;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241014T131623Z-9c15964f-b5f3-47ab-8282-93844d76242c.pdf;PLAN;24 (future 1624)
C00615;Plan de la ligne 35;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241014T131908Z-01e9faf2-3caa-4607-b41f-29ca25873a98.pdf;PLAN;35 (future 1655)
C00619;Fiche Horaire du 24 août 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T144804Z-c9ef492f-c68d-4d3e-b3ec-8f5ede30a6ea.pdf;HORAIRE;2252
C00619;Plan de ligne 2252;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240418T145626Z-4d7ee72d-b2c0-4764-9dbd-fff61d8fd07d.pdf;PLAN;2252
C00620;Fiche Horaire du 24 août 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T144851Z-928ea71d-df1c-437a-b777-f26a76a80941.pdf;HORAIRE;2251
C00621;Fiche horaire été ligne 2290 du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260707T140013Z-e70c349b-d0b3-41ca-b512-5a26f18e00c1.pdf;HORAIRE;2290
C00625;Fiche Horaire du 24 août 2026 au 18 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T145309Z-bc51b2ae-e288-4586-8b17-aaebe3d986ae.pdf;HORAIRE;2221
C00627;Fiche horaire été ligne 2223 du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260707T140827Z-953eeaf8-9061-427c-a072-c76e93e95208.pdf;HORAIRE;2223
C00634;Fiche horaire été ligne 2220 du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260707T141256Z-5f4125d9-1201-4b4f-a838-e7615b9c3c11.pdf;HORAIRE;2220
C00636;Fiche horaire été ligne 2244 du 20 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260720T121802Z-646a018c-1616-4261-b111-9f7ff5f57d22.pdf;HORAIRE;2244
C00636;Plan de ligne 2244;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260720T121802Z-a63d02f2-d9ec-4a1f-877d-baaab9463b0e.pdf;PLAN;2244
C00640;Plan de ligne 6542;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250819T120743Z-2a2a5668-7293-4529-bb13-7e941f1d1fc6.pdf;PLAN;6542
C00651;Fiche horaires 6518 - 6 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260622T122838Z-a8835823-1de8-4cf4-88c6-f2db4644db48.pdf;HORAIRE;6518
C00654;Plan de ligne 6541;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251226T124403Z-5a574d44-c9ee-479c-aa25-1f23a3456fb3.pdf;PLAN;6541
C00658;Horaires valables à partir du 25 août 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250813T140412Z-b728ed5c-7002-4a3f-a402-84137a87553b.pdf;HORAIRE;2130
C00662;Horaires Ligne 4540 - du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T130642Z-6a3dbd4d-8271-497c-b50a-52e806a1fc40.pdf;HORAIRE;4540
C00662;Plan Ligne 4540 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250106T105114Z-134b374d-af97-4bd7-acb0-fe93c2a4f752.pdf;PLAN;4540
C00663;Plan gare routière Saint-Michel-s/o;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251218T130701Z-689e90cb-b650-43aa-a860-138f8d68adef.pdf;HORAIRE;4541
C00665;Plan ligne 4205;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260706T073758Z-e6eba034-0de3-4707-94eb-db87f6eb85de.pdf;PLAN;4205
C00666;Plan Ligne 4505 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250106T105407Z-5a577c4e-e403-47dc-9df4-7a6016511abf.pdf;PLAN;4505
C00667;Horaires Ligne 4516 - du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T125316Z-e9d36ed4-04de-46b8-9ccb-8111d9234b38.pdf;HORAIRE;4516
C00667;Plan Ligne 4516 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250106T105514Z-f0bee4c3-a17c-4522-b080-74e57dc44843.pdf;PLAN;4516
C00668;Horaires Ligne 4517 - A compter du 24 août 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260806T100018Z-3296e9a3-e513-4792-861e-1a5631d0b124.pdf;HORAIRE;4517
C00669;Plan ligne 4280;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250822T065647Z-5df1c351-9a04-4686-8ef5-8d7b8c8195fe.pdf;PLAN;4280
C00671;Horaires Ligne 4539 - A compter du 24 août 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260806T100615Z-bf10ebf3-46f4-41e1-b866-9b336d4db6ff.pdf;HORAIRE;4539
C00673;Fiche WEB ligne DM10S (4650) Hiver 2025-2026, à partir du lundi 1er septembre 2025;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aKS98qTt2nPbaewH_FicheWEBligneDM10S-4650-Hiver2025-2026%2C%C3%A0partirdulundi1erseptembre2025.pdf;HORAIRE;4650
C00674;Fiche WEB ligne 4641, 4642 et 4643 Été 2026 V0, du lundi 13 juillet au dimanche 23 août 2026;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/ajQN141P9HI4Usj8_FicheWEBligne4641%2C4642et4643%C3%89t%C3%A92026V0%2Cdulundi13juilletaudimanche23ao%C3%BBt2026.pdf;HORAIRE;4643
C00674;Ligne 4641, 42, 43, 44 - Plan Voussoire;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aTcOc3NYClf9n72c_Ligne4641%2C42%2C43%2C44-plan.pdf;PLAN;4643
C00676;FIche WEB ligne 4613 PVS été du 9 mars au 12 juillet 2026 et du 24 août au 31 août 2026;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/-PawyKjX4lBVmB4i_FIcheWEBligne4613PVS%C3%A9t%C3%A9du9marsau12juillet2026etdu24ao%C3%BBtau31ao%C3%BBt2026.pdf;HORAIRE;4613
C00676;Plan de ligne 4613;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251020T073405Z-329c2238-56c6-4a64-abaa-6dcf9f72536c.pdf;PLAN;4613
C00677;Plan Ligne 4543 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250106T105910Z-a8f039fa-0ab7-4b08-84a7-508b96fc3237.pdf;PLAN;4543
C00679;Plan gare routière Saint-Michel-s/o;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251218T130724Z-7d82ec66-bec3-42fc-b791-0b255e4c9274.pdf;HORAIRE;4542
C00679;Horaires Ligne 4542 - du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T130723Z-56a2037e-b5c6-459f-afc3-a59972587065.pdf;HORAIRE;4542
C00684;Plan Ligne 4522 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250106T110158Z-27efd6a0-0573-473f-be3b-1fedb18657da.pdf;PLAN;4522
C00687;Ligne 4641, 42, 43, 44 - Plan Voussoire;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aTcOc3NYClf9n72c_Ligne4641%2C42%2C43%2C44-plan.pdf;PLAN;4644
C00689;Horaires Ligne 9115 - du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T131114Z-ca126140-1312-42f3-85f4-46667ed26053.pdf;HORAIRE;EXPRESS 9115
C00689;Plan Ligne 9115 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250106T110352Z-596b5196-ec4f-4aaf-b635-d0eda75425a7.pdf;PLAN;EXPRESS 9115
C00691;Horaires Ligne 4503 - du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T124910Z-23f71c7e-be3a-4ccf-8573-8fe185e31c38.pdf;HORAIRE;4503
C00694;Plan de la ligne 6203;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250811T134830Z-a48c067f-2b95-4fb5-adbc-e4c740ef1300.pdf;PLAN;6203
C00695;Horaires d'été 2026 - L6204 du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260703T135642Z-62a6186c-7037-4bfd-bf08-0e00be230bbc.pdf;HORAIRE;6204
C00696;Horaires d'été 2026 - L6205 du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260703T135723Z-cda25870-3639-4247-b684-5ba907f322d6.pdf;HORAIRE;6205
C00697;Plan de la ligne 6206;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250811T135841Z-010e372a-c86d-4b7f-bee7-27272a6826ef.pdf;PLAN;6206
C00698;Plan de la ligne 6207;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250811T140257Z-32d5162b-6d04-4548-89ac-1bb9e7dd4b01.pdf;PLAN;6207
C00704;Horaires Hiver - L6213 du 1er septembre 2025 au 10 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250811T144243Z-ba4eaf38-4f9a-410f-a98c-04957e224229.pdf;HORAIRE;6213
C00706;Horaires HIVER valables du 01/09/26 au 02/07/2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T143735Z-a59fa79c-791f-4c4b-80af-7ec1de4c4703.pdf;HORAIRE;6172
C00707;Horaires HIVER valables du 01/09/26 au 02/07/2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260804T125613Z-481c832e-fcc3-4356-860e-8317bf6d33fc.pdf;HORAIRE;6173
C00708;Horaires HIVER valables du 01/09/26 au 02/07/2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T143826Z-10104b31-46da-4bf9-b169-f4ebfcc93cce.pdf;HORAIRE;6174
C00709;Horaires Hiver - L6285 du 1er septembre 2025 au 3 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250812T083326Z-b2af7aea-aeae-4921-9d5c-9c5f67d5c55c.pdf;HORAIRE;6285
C00709;Plan ligne 6285;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250828T074202Z-c358a877-9089-4bc1-b7d2-981a50b0a4b1.pdf;PLAN;6285
C00710;Horaires Hiver - L6286 du 1er septembre 2025 au 3 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250812T083414Z-8e1a450e-260c-4d26-9cb3-77b6f60e9009.pdf;HORAIRE;6286
C00725;Horaires valables du 1er septembre 2026 au 04 juillet 2027 inclus (circule en TàD l'été);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260803T143553Z-10350782-3f23-475f-902d-aa22e5423a02.pdf;HORAIRE;5421
C00733;Horaires valables du 1er septembre 2026 au 04 juillet 2027 inclus;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260804T094701Z-284e1831-a7a5-4869-b0d0-6cf902a243bb.pdf;HORAIRE;5455
C00734;Plan de ligne 5476;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250818T091836Z-1ec1ac81-a2c4-466a-b982-8f9e4a405847.pdf;PLAN;5476
C00735;Horaires valables du 1er septembre 2026 au 04 juillet 2027 (circule en TàD l'été);https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260804T102412Z-bbc6e25f-52d9-437c-a38f-3d5a3648d3c0.pdf;HORAIRE;5447
C00736;Plan de ligne 5478;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250818T103318Z-6759a70a-b18a-435e-8c6c-5dd9e7a98ef3.pdf;PLAN;5478
C00738;Plan de ligne 5480;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250818T103421Z-28a21702-75f4-4d4c-9249-5a32c0a4d3ac.pdf;PLAN;5480
C00741;Plan de ligne 5486;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250818T104614Z-2430adc2-87f7-4eac-9b4b-da79ea55a0c6.pdf;PLAN;5486
C00747;Plan de ligne 5457;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250829T122347Z-df3725d5-3c42-4a2d-88c7-0438f0e105de.pdf;PLAN;5457
C00748;Horaires valables du 06 juillet au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260610T073555Z-97be0688-ac4e-4bd5-801d-8ff0ee92aa4f.pdf;HORAIRE;5451
C00749;Plan de ligne 5452;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250901T102931Z-4b3f7854-1489-4e79-96b7-0ed7b3a4408a.pdf;PLAN;5452
C00753;Plan de ligne 7821;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aKR3uaTt2nPbadk2_KEO_SOE_Ligne_7821_V02.pdf;PLAN;7821
C00754;Plan de ligne 7822;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aKR3w6Tt2nPbadk3_KEO_SOE_Ligne_7822_V02.pdf;PLAN;7822
C00761;Horaires valables du 06 juillet au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260610T074848Z-5c10b159-37fd-4e3f-9f1a-c3be6c90ec2d.pdf;HORAIRE;5458
C00765;Horaires valables du 6 juillet 2026 au 30 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260703T081205Z-dbb7de5d-7b70-4356-a7d6-6601df52c044.pdf;HORAIRE;1236
C00765;Plan ligne 1236;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250818T104524Z-eebf049d-5e9c-48ad-8bd6-0fe9ce29ae83.pdf;PLAN;1236
C00769;Horaires valables du 6 juillet 2026 au 30 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T123028Z-781e42a1-7249-462b-8385-8bcc64ef2a30.pdf;HORAIRE;1202
C00769;Plan ligne 1202;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250818T101201Z-6eb583de-8df6-40e9-8801-47fe28f2534a.pdf;PLAN;1202
C00770;Plan ligne 1223;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250818T102540Z-583c5b73-408a-46f7-868d-48952cab8245.pdf;PLAN;1223
C00781;Horaires valables du 6 juillet 2026 au 30 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T123726Z-1d581fa8-9907-468c-9455-fdd1bd832501.pdf;HORAIRE;1226
C00782;Horaires valables du 6 juillet 2026 au 30 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T124108Z-a7c5f23a-a0bc-4cf0-8905-85d8f6480f0a.pdf;HORAIRE;1232
C00786;3409;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240828T151330Z-bcca11f7-bc9b-4367-9cb7-aea6bd3ccdd9.pdf;PLAN;3409
C00788;Horaires ligne 3406 valables à partir du 1er septembre 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T112704Z-c3cc514d-dfda-45dc-ad7f-d5909151d57c.pdf;HORAIRE;3406
C00788;3406;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240828T151147Z-3f0fa2a1-e668-4a61-8109-1167f2904363.pdf;PLAN;3406
C00793;Horaires ligne 3401 valables jusqu'au 5 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250819T133829Z-9d87b33c-1f19-44e9-b276-8f89c2c31e9b.pdf;HORAIRE;3401
C00797;3412;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240828T151619Z-d8d9eb7a-f49c-4c7f-b521-c426a4783e73.pdf;PLAN;3412
C00798;Plan de ligne 46;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250904T090933Z-58fa539c-0fe3-4a8f-be20-a627eae4e141.pdf;PLAN;Express 46 (future 7706)
C00799;Horaires ligne 3439 à partir du 1er Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250819T134203Z-95cc3dac-1aaf-4fd2-95d3-f8e8843126f0.pdf;HORAIRE;3439
C00799;Horaires ligne 3439 valables à partir du 1er septembre 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260806T094819Z-01eca25e-2859-4123-8692-ebc4f54288dd.pdf;HORAIRE;3439
C00803;Dépliant_3106 au 09032026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260225T112258Z-74975174-993d-40ba-ba9e-53bf72779be9.pdf;HORAIRE;3106
C00813;3443;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240828T143322Z-1506dd9d-1b6b-402a-ad65-962065a8a0fd.pdf;PLAN;3443
C00822;Horaires Ligne 3503 du 01/09/2025 au 30/08/2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251008T100547Z-f8d38459-6644-41e8-842c-5799e417fab8.pdf;HORAIRE;3540
C00830;Horaires Ligne 3536 du 01/09/2025 au 04/07/2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251008T100740Z-d7e9a627-b26d-42c1-b821-4bb17323e060.pdf;HORAIRE;3536
C00830;3536;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260730T153445Z-e0f1e51f-b19e-459c-8e50-dcf013f2a05a.pdf;PLAN;3536
C00832;Horaires Ligne 3501 du 01/09/2025 au 30/08/2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251008T100816Z-d92bd3c3-1b3d-4677-abcc-4cc4c8931843.pdf;HORAIRE;3501
C00845;Fiche horaires ligne 3711 du 24 aout 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T131150Z-9f1cb1dc-5e1f-4aee-96e0-9d6f072cbb35.pdf;HORAIRE;3711
C00846;Plan de bus 3712;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250103T093928Z-48bc21c0-8924-4495-86a3-f50a1c969964.pdf;PLAN;3712
C00847;Fiche horaires lignes 3712-3713 du 24 aout 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T131437Z-92e73740-1b38-4479-97e8-952313da0175.pdf;HORAIRE;3713
C00850;Fiche horaires ligne 3734 du 13 juillet 2026 au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260624T102953Z-aa96abbd-6988-4dd8-9991-a484b812e352.pdf;HORAIRE;3734
C00851;Fiche horaires ligne 3736 du 24 aout 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T133336Z-f9286c34-c738-4d12-a362-10bb39adea63.pdf;HORAIRE;3736
C00851;Plan de bus ligne 3736;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260109T123019Z-580f45e7-e482-4ca1-93b9-2ed55ac63818.pdf;PLAN;3736
C00855;Fiche horaires ligne 3743 du 24 aout 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T133706Z-99121d30-1543-43be-8ba2-0eb0c10bfe65.pdf;HORAIRE;3743
C00855;Fiche horaires ligne 3743 du 13 juillet 2026 au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260624T103227Z-c219e76c-7f24-4ee8-9cf3-8a76f3a3ede6.pdf;HORAIRE;3743
C00860;Ligne 3774 du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T140430Z-2630f803-2625-422e-bdb8-ec1386e2a310.pdf;HORAIRE;3774
C00860;Plan de bus ligne 3774;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250103T101439Z-851a6992-10a9-4d6d-a1b7-cd213a894cf8.pdf;PLAN;3774
C00863;Plan de ligne 3722.;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250326T124959Z-ae760702-b834-4a99-8738-3cdfc25cae50.pdf;PLAN;3722
C00864;Fiche horaires lignes 3724-3725 du 24 aout 2026 au 11 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T132158Z-2c4b2c2c-b80c-4bfb-8a53-ec49a1f60dd3.pdf;HORAIRE;3725
