code_externe,zdc_a,zdc_b,nom_a,nom_b,duree_mediane_secondes,nb_observations
C00366,61023,62834,Marais,"Jean Jaurès",240,1
C00366,62607,62674,"Charles Mory - Aqua Sénart","Bergeries Saint Hubert",60,5
C00366,62616,422931,Lilas,"Beaumont / Châtillon",60,2
C00366,62616,62688,Lilas,Gibraltar,180,2
C00366,62674,62728,"Bergeries Saint Hubert","Camille Guillaume / Clos de la Régale / Gymnase Maurice Baquet",120,3
C00366,62674,62907,"Bergeries Saint Hubert","Mairie / Arbre de la Liberté",240,1
C00366,62679,422931,"Paris Jardins","Beaumont / Châtillon",120,2
C00366,62679,62688,"Paris Jardins",Gibraltar,120,2
C00366,62688,478505,Gibraltar,Juvisy,150,4
C00366,62695,62732,"Brossolette Jeunon","Château des Sables",120,1
C00366,62728,62818,"Camille Guillaume / Clos de la Régale / Gymnase Maurice Baquet","Le Petit et Vergeat",120,4
C00366,62732,62766,"Château des Sables","Salvador Allende",60,1
C00366,62766,62971,"Salvador Allende","Patte d'Oie",240,1
C00366,62818,62834,"Le Petit et Vergeat","Jean Jaurès",60,4
C00366,62818,63005,"Le Petit et Vergeat",Lycée,300,1
C00366,62834,62843,"Jean Jaurès","Henri Janin",90,4
C00366,62843,62917,"Henri Janin","André Pardoux",60,5
C00366,62907,62959,"Mairie / Arbre de la Liberté","Port de Vigneux",60,1
C00366,62917,62971,"André Pardoux","Patte d'Oie",120,4
C00366,62959,63071,"Port de Vigneux",Vigneux-sur-Seine,120,1
C00366,62971,63005,"Patte d'Oie",Lycée,360,5
C00366,63005,422926,Lycée,Glacière,720,1
C00366,63024,63026,Dispensaire,Église,60,1
C00366,63024,63071,Dispensaire,Vigneux-sur-Seine,60,1
C00366,63026,63075,Église,"Marx Dormoy",60,1
C00366,63075,422926,"Marx Dormoy",Glacière,120,1
C00376,60946,426056,"Port aux Malades","Hôpital Dupuytren",60,388
C00376,60946,60974,"Port aux Malades","Collège Delacroix",120,388
C00376,60967,426056,Jonquilles,"Hôpital Dupuytren",60,388
C00376,60967,60980,Jonquilles,Belvédère,60,227
C00376,60974,61003,"Collège Delacroix",Gymnase,60,388
C00376,60980,60997,Belvédère,"Croix de Sénart",60,356
C00376,60997,61023,"Croix de Sénart",Marais,60,388
C00376,61003,61015,Gymnase,"Ferdinand Buisson",60,384
C00376,61015,61031,"Ferdinand Buisson","Hôtel de Ville - Château de Villiers",120,388
C00376,61023,62607,Marais,"Charles Mory - Aqua Sénart",90,388
C00376,61031,61034,"Hôtel de Ville - Château de Villiers",Oberkirch,60,256
C00376,61034,422930,Oberkirch,"Centre Administratif Cour Chapuis",60,317
C00376,62607,62674,"Charles Mory - Aqua Sénart","Bergeries Saint Hubert",60,388
C00376,62674,62728,"Bergeries Saint Hubert","Camille Guillaume / Clos de la Régale / Gymnase Maurice Baquet",180,388
C00376,62679,422930,"Paris Jardins","Centre Administratif Cour Chapuis",240,388
C00376,62679,62688,"Paris Jardins",Gibraltar,60,388
C00376,62688,478505,Gibraltar,Juvisy,120,388
C00376,62728,62762,"Camille Guillaume / Clos de la Régale / Gymnase Maurice Baquet","Collège Pompidou",120,388
C00376,62762,62968,"Collège Pompidou","Prairie de l'Oly",360,388
C00376,62968,422926,"Prairie de l'Oly",Glacière,120,388
C00376,63073,422926,Scierie,Glacière,60,388
C00376,63073,63145,Scierie,Valdoly,120,388
C00376,63145,63199,Valdoly,"Maurice Garin",180,388
C00376,63199,69568,"Maurice Garin",Villeneuve-Saint-Georges,210,388
C00376,69546,69549,"Centre Hospitalier / Polyclinique","Pont d'Yerres Conservatoire",120,160
C00376,69549,69568,"Pont d'Yerres Conservatoire",Villeneuve-Saint-Georges,300,160
C00378,60859,60877,"Parc de Champrosay","HLM Pont de Ris",60,262
C00378,60859,60893,"Parc de Champrosay","Hôpital Joffre",60,262
C00378,60877,60905,"HLM Pont de Ris","La Coulette",120,262
C00378,60905,60932,"La Coulette","Hôtel de la Forêt",60,247
C00378,60932,60965,"Hôtel de la Forêt",Danton,60,262
C00378,60965,60978,Danton,Gendarmerie,60,262
C00378,60978,61010,Gendarmerie,"Villiers Garçons",60,239
C00378,61010,61034,"Villiers Garçons",Oberkirch,60,254
C00378,61034,422930,Oberkirch,"Centre Administratif Cour Chapuis",60,187
C00378,62679,422930,"Paris Jardins","Centre Administratif Cour Chapuis",180,262
C00378,62679,62688,"Paris Jardins",Gibraltar,120,262
C00378,62688,478505,Gibraltar,Juvisy,120,262
C00379,62653,424093,"Orée de Sénart","Chemin Vert",240,125
C00379,62653,62658,"Orée de Sénart","Église / Marché",120,261
C00379,62653,62766,"Orée de Sénart","Salvador Allende",240,136
C00379,62658,478505,"Église / Marché",Juvisy,360,261
C00379,62766,62921,"Salvador Allende","Toit et Joie",180,136
C00379,62805,423912,Sanders,"Norbert Dentressangle",60,261
C00379,62805,478505,Sanders,Juvisy,120,261
C00379,62857,477481,"André Malraux","La Forêt",180,261
C00379,62857,62903,"André Malraux","Les Narcisses",60,254
C00379,62903,62968,"Les Narcisses","Prairie de l'Oly",120,261
C00379,62906,477481,Saint-Joseph,"La Forêt",180,125
C00379,62906,62953,Saint-Joseph,"Place Gambetta",240,125
C00379,62921,424093,"Toit et Joie","Chemin Vert",180,125
C00379,62921,62971,"Toit et Joie","Patte d'Oie",120,261
C00379,62928,477481,"Pavillon Flore","La Forêt",180,136
C00379,62928,62953,"Pavillon Flore","Place Gambetta",240,136
C00379,62953,63044,"Place Gambetta",Yerres,240,261
C00379,62968,62971,"Prairie de l'Oly","Patte d'Oie",180,261
C00379,62994,63011,Cottage,"Plaine Basse",120,261
C00379,62994,63076,Cottage,"Albert Sarraut / Sembat",180,261
C00379,63011,423912,"Plaine Basse","Norbert Dentressangle",180,261
C00379,63076,74009,"Albert Sarraut / Sembat","Porte de l'Essonne",240,261
C00379,63278,63284,"Aéroport d’Orly (Terminal 4)","Aéroport d’Orly (Terminaux 1-2-3)",180,261
C00379,63278,69762,"Aéroport d’Orly (Terminal 4)","La Belle Épine",300,89
C00379,63278,74009,"Aéroport d’Orly (Terminal 4)","Porte de l'Essonne",360,125
C00379,69762,69840,"La Belle Épine","Marché International de Rungis",180,169
C00385,59926,59949,"Terminal David Douillet / Le Coudray-Montceaux",Mairie,120,506
C00385,59949,59966,Mairie,"Gabrielle d'Estrées / Rue du Puits",60,506
C00385,59966,60018,"Gabrielle d'Estrées / Rue du Puits",Demi-Lune,120,506
C00385,60018,60040,Demi-Lune,Cavignon,60,259
C00385,60040,60054,Cavignon,"Rue du Chêne",60,506
C00385,60054,60067,"Rue du Chêne","Pressoir Prompt",60,506
C00385,60067,60118,"Pressoir Prompt",L'Ermitage,180,506
C00385,60118,73786,L'Ermitage,"Place des Victoires",60,506
C00385,60181,60215,"René Pierre / Belvédère","Maison de Retraite",120,506
C00385,60181,73786,"René Pierre / Belvédère","Place des Victoires",60,506
C00385,60207,60215,Piscine,"Maison de Retraite",60,259
C00385,60207,60227,Piscine,"Bas Coudray",60,259
C00385,60215,60241,"Maison de Retraite",Stade,60,247
C00385,60227,60241,"Bas Coudray",Stade,60,259
C00385,60237,60259,Exona,"Marques Avenue",60,445
C00385,60241,60257,Stade,"Édouard Petit / Rue Champlouis / Saint-Spire",120,506
C00385,60257,485910,"Édouard Petit / Rue Champlouis / Saint-Spire","Parking Crété",120,506
C00385,60259,60277,"Marques Avenue","8 mai 1945",60,445
C00385,60274,60291,"École des Mines","Snecma / SAFRAN Gare Routière",60,32
C00385,60277,495696,"8 mai 1945","Paul Maintenant",60,506
C00385,60277,60291,"8 mai 1945","Snecma / SAFRAN Gare Routière",180,29
C00385,60309,60330,Corbeil-Essonnes,Cimetière,120,506
C00385,60309,60332,Corbeil-Essonnes,"Gustave Courbet",120,506
C00385,60313,60320,"Pablo Picasso","Henri Matisse",60,247
C00385,60313,73684,"Pablo Picasso","Lycée Robert Doisneau / Tarterêts",60,247
C00385,60315,485910,Sous-Préfecture,"Parking Crété",120,506
C00385,60315,60330,Sous-Préfecture,Cimetière,60,506
C00385,60320,60335,"Henri Matisse","Léon Blum",60,247
C00385,60332,60342,"Gustave Courbet","Général de Gaulle",120,506
C00385,60335,60342,"Léon Blum","Général de Gaulle",60,247
C00385,60342,60357,"Général de Gaulle",Gauguin,240,259
C00385,60357,73685,Gauguin,"Collège Léopold Senghor",120,259
C00385,73684,495696,"Lycée Robert Doisneau / Tarterêts","Paul Maintenant",60,506
C00385,73684,73685,"Lycée Robert Doisneau / Tarterêts","Collège Léopold Senghor",60,259
C00386,59983,60010,Mairie,"Compagnie des Eaux",60,38
C00386,60010,60056,"Compagnie des Eaux","Hameau de Seine",120,38
C00386,60056,60083,"Hameau de Seine","Route de Morsang",60,130
C00386,60083,60106,"Route de Morsang","Rue du Stade",120,65
C00386,60083,60112,"Route de Morsang","Port aux Sablons",60,65
C00386,60100,60106,"Place de la Résistance","Rue du Stade",,0
C00386,60100,62276,"Place de la Résistance",Villededon,60,65
C00386,60112,60150,"Port aux Sablons",Mairie,120,65
C00386,60150,60169,Mairie,Église,60,65
C00386,60152,60186,"Les Brosses",Réservoirs,60,65
C00386,60152,62276,"Les Brosses",Villededon,120,65
C00386,60169,60193,Église,"Ruelle aux Sabots",60,65
C00386,60186,60230,Réservoirs,"Rue des Chèvres",60,65
C00386,60193,60245,"Ruelle aux Sabots","Saintry Entrée",60,65
C00386,60230,60290,"Rue des Chèvres","Quai Riquiez",180,65
C00386,60245,60290,"Saintry Entrée","Quai Riquiez",60,65
C00386,60290,60316,"Quai Riquiez","Pont Patton / Saint-Léonard",120,130
C00386,60301,60309,"Mairie / Saint Guénault",Corbeil-Essonnes,120,65
C00386,60301,60316,"Mairie / Saint Guénault","Pont Patton / Saint-Léonard",120,65
C00386,60309,60310,Corbeil-Essonnes,République,120,65
C00386,60310,60316,République,"Pont Patton / Saint-Léonard",60,65
C00388,415614,422633,Conservatoire,Chantemerle,120,135
C00388,415614,422776,Conservatoire,"Essonnes Robinson",60,143
C00388,60084,422765,"Moulin Galant","Rue Brunot",60,278
C00388,60122,422726,"Rue des Caillettes",Papeterie,120,278
C00388,60122,422765,"Rue des Caillettes","Rue Brunot",60,278
C00388,60164,422726,"La Nacelle",Papeterie,60,278
C00388,60164,73686,"La Nacelle","Parc Robinson",60,135
C00388,60240,422776,"Centre Commercial","Essonnes Robinson",120,143
C00388,60240,60249,"Centre Commercial","Parc Chantemerle",,0
C00388,60249,60265,"Parc Chantemerle",MJC,120,143
C00388,60265,60283,MJC,"Félicien Rops",60,143
C00388,60265,74110,MJC,Médiathèque,60,135
C00388,60283,485910,"Félicien Rops","Parking Crété",60,143
C00388,60309,60330,Corbeil-Essonnes,Cimetière,120,278
C00388,60315,485910,Sous-Préfecture,"Parking Crété",120,278
C00388,60315,60330,Sous-Préfecture,Cimetière,60,278
C00388,73686,415614,"Parc Robinson",Conservatoire,120,135
C00388,74110,74111,Médiathèque,"Palais des Sports",,0
C00388,74111,422633,"Palais des Sports",Chantemerle,60,135
C00392,462649,462653,Rendez-Vous,"Chemin des Grès",60,78
C00392,462653,485908,"Chemin des Grès","Route Neuve",60,26
C00392,60487,60518,"La Fontaine","Le Saulchoir - LEP / Lycée",60,12
C00392,60487,73870,"La Fontaine","Résidence La Vallée",60,12
C00392,60518,60574,"Le Saulchoir - LEP / Lycée","Bois des Coudraies",60,12
C00392,60574,60611,"Bois des Coudraies",Gerville,120,78
C00392,60611,60639,Gerville,"Notre-Dame - République",60,39
C00392,60639,60668,"Notre-Dame - République",Galignani,60,39
C00392,60668,60685,Galignani,"Place du Général Leclerc",60,39
C00392,60668,60713,Galignani,"Place du Couvent",60,39
C00392,60685,60750,"Place du Général Leclerc","Les Lilas",60,39
C00392,60701,60713,"Grand Veneur","Place du Couvent",60,7
C00392,60701,60732,"Grand Veneur","Rue de l'Ermitage",60,7
C00392,60713,60750,"Place du Couvent","Les Lilas",60,5
C00392,60732,60761,"Rue de l'Ermitage","Les Meillottes",60,7
C00392,60750,462649,"Les Lilas",Rendez-Vous,60,71
C00392,60761,60789,"Les Meillottes","Rue Jean de la Fontaine",60,7
C00392,60774,60788,"Rue des Carrières","Rue des Meillottes",120,7
C00392,60774,60789,"Rue des Carrières","Rue Jean de la Fontaine",60,7
C00392,60788,462649,"Rue des Meillottes",Rendez-Vous,60,7
C00392,60859,485908,"Parc de Champrosay","Route Neuve",120,39
C00392,60859,60877,"Parc de Champrosay","HLM Pont de Ris",60,39
C00392,60877,60905,"HLM Pont de Ris","La Coulette",120,78
C00392,60905,60932,"La Coulette","Hôtel de la Forêt",60,78
C00392,60932,60965,"Hôtel de la Forêt",Danton,60,78
C00392,60965,60978,Danton,Gendarmerie,60,78
C00392,60978,61010,Gendarmerie,"Villiers Garçons",60,42
C00392,61010,61034,"Villiers Garçons",Oberkirch,60,36
C00392,61034,422930,Oberkirch,"Centre Administratif Cour Chapuis",60,42
C00392,62679,422930,"Paris Jardins","Centre Administratif Cour Chapuis",150,78
C00392,62679,62688,"Paris Jardins",Gibraltar,60,78
C00392,62688,478505,Gibraltar,Juvisy,120,78
C00393,416736,493509,"Avenue du Premier Dragon","Gare de Pontoise (Place du Général de Gaulle)",300,109
C00393,66686,416736,"Lycée Kastler","Avenue du Premier Dragon",120,109
C00393,66686,66696,"Lycée Kastler","Cergy Préfecture",180,109
C00393,66820,493509,"Hôtel Dieu","Gare de Pontoise (Place du Général de Gaulle)",120,109
C00393,66820,66868,"Hôtel Dieu","Cité Judiciaire",180,109
C00393,66868,66884,"Cité Judiciaire",Citadelle,60,109
C00393,66884,66935,Citadelle,"Lycée Pissarro",120,109
C00393,66935,66965,"Lycée Pissarro",Normandie,60,108
C00393,66965,482561,Normandie,"Hôpital Administration",120,109
C00393,66984,482561,"Stand de Tir","Hôpital Administration",300,109
C00393,66984,66993,"Stand de Tir","Zone Artisanale",60,13
C00393,66984,67034,"Stand de Tir","Croix d'Autel",120,83
C00393,66993,67034,"Zone Artisanale","Croix d'Autel",120,13
C00393,66993,74260,"Zone Artisanale",Transformateur,60,19
C00393,67034,67043,"Croix d'Autel",Pharmacie,60,102
C00393,67034,74194,"Croix d'Autel",Bécasse,240,13
C00393,67043,67063,Pharmacie,Plateau,120,86
C00393,67063,67113,Plateau,Mairie,300,109
C00393,67113,67134,Mairie,Château,240,109
C00393,67127,67134,"Zone d'Activités",Château,60,109
C00393,74194,74196,Bécasse,"Bois Péan",60,26
C00393,74196,74260,"Bois Péan",Transformateur,60,17
C00394,416736,493509,"Avenue du Premier Dragon","Gare de Pontoise (Place du Général de Gaulle)",300,285
C00394,66686,416736,"Lycée Kastler","Avenue du Premier Dragon",120,285
C00394,66686,66696,"Lycée Kastler","Cergy Préfecture",180,285
C00394,66820,493509,"Hôtel Dieu","Gare de Pontoise (Place du Général de Gaulle)",120,285
C00394,66820,66851,"Hôtel Dieu","Quai du Pothuis",120,285
C00394,66851,66911,"Quai du Pothuis","Le Ruisseau",120,285
C00394,66911,66929,"Le Ruisseau","Le Chou",60,285
C00394,66929,66949,"Le Chou","Chemin des Gares",60,163
C00394,66949,66974,"Chemin des Gares","Chemin du Général",60,246
C00394,66974,66991,"Chemin du Général",Valhermeil,60,285
C00394,66991,67007,Valhermeil,"Chapelle Saint Nicolas",60,285
C00394,67007,67016,"Chapelle Saint Nicolas",Chaponval,120,285
C00394,67013,67019,Boggio,"Clos du Château",120,282
C00394,67013,67028,Boggio,"Rue Rémy",60,285
C00394,67016,67021,Chaponval,"Rue du Four",60,282
C00394,67019,67027,"Clos du Château",Auvers-sur-Oise,120,143
C00394,67019,67048,"Clos du Château","Gendarmerie / Les Côteaux",60,413
C00394,67021,67028,"Rue du Four","Rue Rémy",60,266
C00394,67027,67035,Auvers-sur-Oise,Cordeville,120,285
C00394,67035,67070,Cordeville,Pasteur,120,285
C00394,67070,481649,Pasteur,"Chemin Roger",60,285
C00394,67085,481649,Mairie,"Chemin Roger",60,194
C00394,67085,74076,Mairie,"Rue Massenet",60,285
C00394,67107,67119,Valmondois,"Collège Les Coutures",180,285
C00394,67107,74076,Valmondois,"Rue Massenet",60,264
C00394,67119,67129,"Collège Les Coutures",Couture,60,285
C00394,67129,67145,Couture,Arcades,120,285
C00394,67145,67172,Arcades,"L'Isle-Adam - Parmain",180,285
C00395,411336,417102,Bouconvillers,Hardeville,300,93
C00395,416736,493509,"Avenue du Premier Dragon","Gare de Pontoise (Place du Général de Gaulle)",360,93
C00395,66686,416736,"Lycée Kastler","Avenue du Premier Dragon",120,93
C00395,66686,66696,"Lycée Kastler","Cergy Préfecture",120,93
C00395,66820,493509,"Hôtel Dieu","Gare de Pontoise (Place du Général de Gaulle)",120,93
C00395,66820,66868,"Hôtel Dieu","Cité Judiciaire",180,93
C00395,66868,66884,"Cité Judiciaire",Citadelle,60,93
C00395,66884,66935,Citadelle,"Lycée Pissarro",60,93
C00395,66935,66965,"Lycée Pissarro",Normandie,60,93
C00395,66965,67030,Normandie,"Demi Lieue",180,93
C00395,67030,67047,"Demi Lieue","Lycée - Clinique Sainte Marie",60,47
C00395,67030,67058,"Demi Lieue","Centre Commercial l'Oseraie",120,46
C00395,67047,67058,"Lycée - Clinique Sainte Marie","Centre Commercial l'Oseraie",60,47
C00395,67058,74225,"Centre Commercial l'Oseraie","Karting - Aérodrome",300,47
C00395,67173,67182,Église,"Route de Frémécourt",60,93
C00395,67173,74255,Église,"Rue Curie",120,93
C00395,67182,67183,"Route de Frémécourt",Église,120,93
C00395,67183,67193,Église,"Rue des Petites Fontaines",60,93
C00395,67193,67201,"Rue des Petites Fontaines","Artimont D915",60,47
C00395,67201,67253,"Artimont D915","Route d'Us",180,93
C00395,67253,67269,"Route d'Us","Place Peyron",60,89
C00395,67269,67279,"Place Peyron","Place Dubois Danger",120,47
C00395,67279,67286,"Place Dubois Danger",Gendarmerie,120,46
C00395,67279,67295,"Place Dubois Danger","Collège les Hautiers",120,93
C00395,67282,67286,"Hôpital Jean Baptiste Cartry",Gendarmerie,60,85
C00395,67282,67294,"Hôpital Jean Baptiste Cartry",Métairie,60,93
C00395,67286,67295,Gendarmerie,"Collège les Hautiers",120,47
C00395,67294,67333,Métairie,"Lycée Professionnel du Vexin",180,93
C00395,67321,495852,"Gare Routière",Moulins,120,93
C00395,67333,67347,"Lycée Professionnel du Vexin","Centre Ville / Chars",180,93
C00395,67336,417102,Wenings,Hardeville,60,93
C00395,67336,495852,Wenings,Moulins,300,93
C00395,67347,411336,"Centre Ville / Chars",Bouconvillers,300,93
C00395,74225,74255,"Karting - Aérodrome","Rue Curie",180,93
C00399,67107,67109,Valmondois,"Bois Thibault",150,48
C00399,67109,67117,"Bois Thibault",Mairie,60,48
C00399,67117,67135,Mairie,"La Naze",120,48
C00399,67135,67144,"La Naze","Rue Léon Bernard",60,48
C00399,67144,74263,"Rue Léon Bernard","Le Cottage",60,48
C00399,67192,67206,"Centre équestre",Mairie,90,48
C00399,67192,74262,"Centre équestre","La Halte",120,48
C00399,67206,67226,Mairie,"La Garenne",60,48
C00399,67226,67302,"La Garenne",Église,180,48
C00399,67259,67293,Biard,Mairie,180,15
C00399,67293,67323,Mairie,Mairie,360,18
C00399,67302,67323,Église,Mairie,60,24
C00399,67320,67323,Chennevières,Mairie,60,39
C00399,74262,74263,"La Halte","Le Cottage",60,48
C00400,66696,66767,"Cergy Préfecture",Équerre,720,30
C00400,66767,66806,Équerre,"Les Béthunes",60,30
C00400,66806,66870,"Les Béthunes","Vert Galant",60,30
C00400,66870,66878,"Vert Galant","Antoine Balard",60,30
C00400,66878,66889,"Antoine Balard","Gros Chevaux",,0
C00400,66889,66931,"Gros Chevaux","Résidence de Vaux",180,30
C00400,66931,66936,"Résidence de Vaux","La Bonneville",60,30
C00400,66934,426572,Méry-sur-Oise,"Méry ZA",330,30
C00400,66934,66973,Méry-sur-Oise,Mairie,120,30
C00400,66936,426572,"La Bonneville","Méry ZA",210,30
C00401,63436,420137,Château,Chapelle,60,35
C00401,63464,424739,"Carrefour de la Vierge","AFTRAL - CHEP",120,18
C00401,63464,63552,"Carrefour de la Vierge",Mauldrette,120,35
C00401,63546,420137,"L'Aunay Bertin",Chapelle,60,24
C00401,63546,63609,"L'Aunay Bertin",Mazas,60,35
C00401,63552,63584,Mauldrette,"Val de Mauldre",60,20
C00401,63584,63653,"Val de Mauldre","La Dauberie",60,35
C00401,63609,63618,Mazas,Chateluis,60,7
C00401,63616,424739,"Vert Buisson","AFTRAL - CHEP",60,7
C00401,63616,63690,"Vert Buisson",Église,120,35
C00401,63618,63674,Chateluis,Sycomores,60,35
C00401,63621,63622,Pasteur,"Le Stade",60,35
C00401,63621,63627,Pasteur,"Youri Gagarine",60,20
C00401,63622,63812,"Le Stade","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",480,35
